,,,Future Plant Availability,,,,,,,,,,,,,,,,,,
,,,For:10/13/14  6:38:24   ,,,,,,,,,,,,,,,,,,
,,,Spring 2015         ,,,,,,,,,,,,,,,,,,
OPRPJ038RA,Rep#:  600009,"Bradley, Craig",,,,,,,,,,,,,,,,,,,
Loc,Item,Size,Plant Name,Botanical Name,Common Name,Category 2,Category,Zone,Royalty Code,2015 List Price,Condition,Current Specs,Qty Allocated,Min Order Qty,Available         ,Available Later,On,Available Later,On,Available Later,On
OR,035174PTC,"4"" Pot POT-TERRA",SEDUM SPURIUM VOODOO,Sedum spurium 'Voodoo'                                      ,Voodoo Stonecrop                                            ,Succulent/cactus/yucca,PRN,03,, 3.10 ,,CAN FULL,     , 15 ,     , 784 ,05/01/15  ,     ,          ,     ,          
OR,03517UT,LittleOne,SEDUM SPURIUM VOODOO,Sedum spurium 'Voodoo'                                      ,Voodoo Stonecrop                                            ,Succulent/cactus/yucca,PRN,03,, 3.10 ,-,CAN FULL,     , 16 , 187 , 187 ,04/01/15  ,     ,          ,     ,          
CT,03517UT,LittleOne,SEDUM SPURIUM VOODOO,Sedum spurium 'Voodoo'                                      ,Voodoo Stonecrop                                            ,Succulent/cactus/yucca,PRN,03,, 3.10 ,,CAN FULL,     , 16 ,     ," 1,404 ",04/01/15  ,     ,          ,     ,          
CT,407951,#1,SEDUM T REX,                                                            ,                                                            ,Succulent/cactus/yucca,PRN,03,, 5.15 ,,,     , 10 ,     ," 1,480 ",05/01/15  ,     ,          ,     ,          
CT,07073UT,LittleOne,SEDUM TRICOLOR,Sedum spurium 'Tricolor'                                    ,Variegated Stonecrop                                        ,Succulent/cactus/yucca,PRN,04,, 3.10 ,,CAN FULL,     , 16 ,     ," 1,584 ",05/01/15  ,     ,          ,     ,          
GA,07073UT,LittleOne,SEDUM TRICOLOR,Sedum spurium 'Tricolor'                                    ,Variegated Stonecrop                                        ,Succulent/cactus/yucca,PRN,04,, 3.10 ,,CAN FULL, 17 , 16 , 839 ," 1,144 ",10/15/14  ,     ,          ,     ,          
CT,070911,#1,SEDUM VERA JAMESON,Sedum x 'Vera Jameson'                                      ,Vera Jameson Stonecrop                                      ,Succulent/cactus/yucca,PRN,04,, 5.15 ,,CAN FULL,     , 10 ,     ," 1,238 ",05/01/15  ,     ,          ,     ,          
GA,07091UT,LittleOne,SEDUM VERA JAMESON,Sedum x 'Vera Jameson'                                      ,Vera Jameson Stonecrop                                      ,Succulent/cactus/yucca,PRN,04,, 3.10 ,-,CAN FULL, 26 , 16 ,     , 926 ,10/15/14  ,     ,          ,     ,          
CT,025041,#1,SEDUM X AUTUMN FIRE,Sedum x 'Autumn Fire'                                       ,Autumn Fire Stonecrop                                       ,Succulent/cactus/yucca,PRN,03,, 5.15 ,,,     , 10 ,     ," 1,310 ",05/01/15  ,     ,          ,     ,          
GA,025041,#1,SEDUM X AUTUMN FIRE,Sedum x 'Autumn Fire'                                       ,Autumn Fire Stonecrop                                       ,Succulent/cactus/yucca,PRN,03,, 5.15 ,,CAN FULL, 10 , 10 ,     , 10 ,04/01/15  ,     ,          ,     ,          
GA,02504UT,LittleOne,SEDUM X AUTUMN FIRE,Sedum x 'Autumn Fire'                                       ,Autumn Fire Stonecrop                                       ,Succulent/cactus/yucca,PRN,03,, 3.10 ,,CAN FULL, 32 , 16 ,     , 32 ,04/01/15  ,     ,          ,     ,          
CT,070741,#1,SEDUM X AUTUMN JOY,Sedum x 'Autumn Joy'                                        ,Autumn Joy Stonecrop                                        ,Succulent/cactus/yucca,PRN,04,, 5.15 ,,CAN FULL,     , 10 ,     , 440 ,05/01/15  ,     ,          ,     ,          
GA,070741,#1,SEDUM X AUTUMN JOY,Sedum x 'Autumn Joy'                                        ,Autumn Joy Stonecrop                                        ,Succulent/cactus/yucca,PRN,04,, 5.15 ,-,CAN FULL, 51 , 10 ,     ," 2,084 ",10/15/14  ,     ,          ,     ,          
CT,070742,#2,SEDUM X AUTUMN JOY,Sedum x 'Autumn Joy'                                        ,Autumn Joy Stonecrop                                        ,Succulent/cactus/yucca,PRN,04,, 10.50 ,BUDS,Can Full,     , 5 ,     , 50 ,11/01/14  ,     ,          ,     ,          
CT,06559UT,LittleOne,SEMPERVIVUM BLACK,Sempervivum 'Black'                                         ,Black Hens and Chicks                                       ,Succulent/cactus/yucca,PRN,04,, 3.10 ,,,     , 16 ,     , 899 ,04/15/15  ,     ,          ,     ,          
GA,06559UT,LittleOne,SEMPERVIVUM BLACK,Sempervivum 'Black'                                         ,Black Hens and Chicks                                       ,Succulent/cactus/yucca,PRN,04,, 3.10 ,-,CAN FULL, 17 , 16 ,     , 17 ,04/01/15  ,     ,          ,     ,          
GA,06563UT,LittleOne,SEMPERVIVUM RED RUBIN,Sempervivum 'Red Rubin'                                     ,Red Rubin Hens and Chicks                                   ,Succulent/cactus/yucca,PRN,04,, 3.10 ,-,CAN FULL, 9 , 16 ,     , 9 ,04/01/15  ,     ,          ,     ,          
OR,04491UT,LittleOne,SEMPERVIVUM RUBIKON,Sempervivum 'Rubikon'                                       ,Rubikon Hens & Chicks                                       ,Succulent/cactus/yucca,PRN,04,, 3.10 ,,2/3 CAN FULL, 17 , 16 ,     , 350 ,03/01/15  ,     ,          ,     ,          
OR,070867,#7,SEQUOIADENDRON GIG PENDULUM,Sequoiadendron giganteum 'Pendulum'                         ,Weeping Giant Sequoia                                       ,Temperate conifer,CON,06,, 101.00 ,-,"60""H - 14""S", 2 , 2 , 4 ,     ,          ,     ,          ,     ,          
GA,011881,#1,SETCREASEA PALLIDA,Setcreasea pallida                                          ,Purple Heart                                                ,Mid spring interm. flowering,PRN,07,, 4.90 ,,CAN FULL,     , 10 ,     , 250 ,12/01/14  ,     ,          ,     ,          
CA,045251,#1,SISYRINCHIUM ANG DEVON SKIES,Sisyrinchium 'Devon Skies'                                  ,Devon Skies Blue-Eyed Grass                                 ,Mid spring border flowering,PRN,07,, 4.90 ,,CAN FULL, 49 , 10 ,     , 49 ,03/01/15  ,     ,          ,     ,          
OR,036682,#2,SKIMMIA J BERRI MAGIC R,Skimmia japonica (Male & Female)                            ,Berri-Magic®  Japanese Skimmia,Evergreen shade shrub,EVS,07,, 21.00 ,-,12''H - 12''S, 41 , 5 ,     , 41 ,04/01/15  ,     ,          ,     ,          
OR,071051,#1,SKIMMIA JAPONICA-FEMALE,Skimmia japonica (Female)                                   ,Japanese Skimmia (Female)                                   ,Evergreen shade shrub,EVS,07,, 8.00 ,-,10''H - 8''S, 32 , 10 ,     , 32 ,04/01/15  ,     ,          ,     ,          
OR,071052,#2,SKIMMIA JAPONICA-FEMALE,Skimmia japonica (Female)                                   ,Japanese Skimmia (Female)                                   ,Evergreen shade shrub,EVS,07,, 18.50 ,-,10''H - 12''S, 80 , 5 ,     , 105 ,04/01/15  ,     ,          ,     ,          
OR,071061,#1,SKIMMIA JAPONICA-MALE,Skimmia japonica (Male)                                     ,Japanese Skimmia (Male)                                     ,Evergreen shade shrub,EVS,07,, 8.00 ,-,8''H - 6''S, 19 , 10 , 21 , 21 ,04/01/15  ,     ,          ,     ,          
OR,071062,#2,SKIMMIA JAPONICA-MALE,Skimmia japonica (Male)                                     ,Japanese Skimmia (Male)                                     ,Evergreen shade shrub,EVS,07,, 18.50 ,-,"14""H - 12""S", 80 , 5 ,     , 80 ,04/01/15  ,     ,          ,     ,          
OR,071082,#2,SKIMMIA REEVESIANA,Skimmia reevesiana                                          ,Reeves Skimmia                                              ,Evergreen shade shrub,EVS,07,, 18.50 ,-,10''H - 12''S, 200 , 5 ,     , 515 ,04/01/15  ,     ,          ,     ,          
OR,071185,#5,SORBUS HUPEHEN CORAL FIRE TM,Sorbus hupehensis 'Coral Fire'                              ,Coral Fire™  Mountain Ash,Tree fall/winter interest,TRE,02,, 35.00 ,-,"84""H",     , 5 , 170 ,     ,          , 703 ,06/01/15  ,     ,          
CA,071102,#2,SPARTIUM JUNCEUM,Spartium junceum                                            ,Spanish Broom                                               ,Deciduous early flower'g Shrub,DCS,07,, 14.00 ,-,"16""H - 12""S",     , 5 ,     , 180 ,03/01/15  ," 2,372 ",06/15/15  ,     ,          
OR,071201,#1,SPIRAEA DOLCHICA,Spiraea x bumalda 'Dolchica'                                ,Dolchica Spirea                                             ,Deciduous sumr flower'g shrub,DCS,05,, 6.25 ,-,10''H - 8''S,     , 10 , 53 ,     ,          ,     ,          ,     ,          
OR,071222,#2,SPIRAEA JAP ALPINA,Spiraea japonica 'Alpina'                                   ,Daphne Spirea                                               ,Deciduous sumr flower'g shrub,DCS,04,, 13.00 ,-,"8""H - 10""S", 16 , 5 , 320 ,     ,          ,     ,          ,     ,          
CT,011982,#2,SPIRAEA JAP GOLDMOUND,Spiraea japonica 'Goldmound'                                ,Goldmound Spirea                                            ,Deciduous sumr flower'g shrub,DCS,04,, 10.00 ,-,10X12 10-12,     , 5 , 8 , 8 ,01/01/15  ,     ,          ,     ,          
CT,011983,#3,SPIRAEA JAP GOLDMOUND,Spiraea japonica 'Goldmound'                                ,Goldmound Spirea                                            ,Deciduous sumr flower'g shrub,DCS,04,, 14.50 ,-,"10"" X 14""", 73 , 5 , 73 , 73 ,12/01/14  ,     ,          ,     ,          
OR,071251,#1,SPIRAEA JAP LITTLE PRINCESS,Spiraea japonica 'Little Princess'                          ,Little Princess Spirea                                      ,Deciduous sumr flower'g shrub,DCS,04,, 6.25 ,-,"8""H - 8""S", 9 , 10 , 9 ,     ,          ,     ,          ,     ,          
OR,071252,#2,SPIRAEA JAP LITTLE PRINCESS,Spiraea japonica 'Little Princess'                          ,Little Princess Spirea                                      ,Deciduous sumr flower'g shrub,DCS,04,, 13.00 ,-,12''H - 14''S, 1 , 5 , 12 ,     ,          ,     ,          ,     ,          
CT,071252,#2,SPIRAEA JAP LITTLE PRINCESS,Spiraea japonica 'Little Princess'                          ,Little Princess Spirea                                      ,Deciduous sumr flower'g shrub,DCS,04,, 10.00 ,-,"8""H - 12""S", 1 , 5 , 11 ,     ,          ,     ,          ,     ,          
CT,071253,#3,SPIRAEA JAP LITTLE PRINCESS,Spiraea japonica 'Little Princess'                          ,Little Princess Spirea                                      ,Deciduous sumr flower'g shrub,DCS,04,, 13.25 ,-,"14"" X 20""", 44 , 5 , 52 ,     ,          ,     ,          ,     ,          
OR,071571,#1,SPIRAEA JAP MAGIC CARPET P9363,Spiraea japonica 'Walbuma' P.P.# 9363                       ,Magic Carpet Spirea                                         ,Deciduous sumr flower'g shrub,DCS,04,PHI, 6.25 ,-,6''H - 8''S,     , 10 , 25 ,     ,          ,     ,          ,     ,          
OR,071572,#2,SPIRAEA JAP MAGIC CARPET P9363,Spiraea japonica 'Walbuma' P.P.# 9363                       ,Magic Carpet Spirea                                         ,Deciduous sumr flower'g shrub,DCS,04,PHI, 13.00 ,-,10''H - 12''S, 37 , 5 , 37 ,     ,          ,     ,          ,     ,          
OR,073435,#5,TSUGA CAN EMERALD FOUNTAIN R,Tsuga canadensis 'Monler'                                   ,Emerald Fountain®  Canadian Hemlock,Hardy conifer,CON,04,OLD, 30.00 ,-,"30""H - 15""S", 9 , 5 , 9 ,     ,          ,     ,          ,     ,          
OR,071582,#2,SPIRAEA JAP NEON FLASH,Spiraea japonica 'Neon Flash'                               ,Neon Flash Spirea                                           ,Deciduous sumr flower'g shrub,DCS,04,, 13.00 ,-,12''H - 12''S, 38 , 5 , 38 ,     ,          ,     ,          ,     ,          
CT,071582,#2,SPIRAEA JAP NEON FLASH,Spiraea japonica 'Neon Flash'                               ,Neon Flash Spirea                                           ,Deciduous sumr flower'g shrub,DCS,04,, 10.00 ,-,"10''H - 12""S",     , 5 ,     , 57 ,06/01/15  ,     ,          ,     ,          
CT,071583,#3,SPIRAEA JAP NEON FLASH,Spiraea japonica 'Neon Flash'                               ,Neon Flash Spirea                                           ,Deciduous sumr flower'g shrub,DCS,04,, 13.25 ,-,"14""H X 18"" S",     , 5 , 13 , 13 ,06/01/15  , 295 ,05/01/15  ,     ,          
OR,071585,#5,SPIRAEA JAP NEON FLASH,Spiraea japonica 'Neon Flash'                               ,Neon Flash Spirea                                           ,Deciduous sumr flower'g shrub,DCS,04,, 21.00 ,-,"14""H - 14""S", 12 , 5 , 12 ,     ,          ,     ,          ,     ,          
OR,071281,#1,SPIRAEA JAP SHIROBANA,Spiraea japonica 'Shirobana'                                ,Shirobana Spirea                                            ,Deciduous sumr flower'g shrub,DCS,04,, 6.25 ,BUDS & BLOOMS,12''H -10''S, 6 , 10 , 6 ,     ,          ,     ,          ,     ,          
GA,071282,#2,SPIRAEA JAP SHIROBANA,Spiraea japonica 'Shirobana'                                ,Shirobana Spirea                                            ,Deciduous sumr flower'g shrub,DCS,04,, 13.00 ,,,     , 5 ,     , 57 ,04/10/15  ,     ,          ,     ,          
CT,071283,#3,SPIRAEA JAP SHIROBANA,Spiraea japonica 'Shirobana'                                ,Shirobana Spirea                                            ,Deciduous sumr flower'g shrub,DCS,04,, 13.25 ,-,"12""H - 14""S", 12 , 5 , 12 ,     ,          ,     ,          ,     ,          
OR,071301,#1,SPIRAEA NIPPON SNOWMOUND,Spiraea nipponica 'Snowmound'                               ,Snowmound Spirea                                            ,Deciduous sumr flower'g shrub,DCS,04,, 6.25 ,-,12''H - 10''S, 24 , 10 , 57 ,     ,          ,     ,          ,     ,          
OR,071302,#2,SPIRAEA NIPPON SNOWMOUND,Spiraea nipponica 'Snowmound'                               ,Snowmound Spirea                                            ,Deciduous sumr flower'g shrub,DCS,04,, 13.00 ,-,14''H - 14''S, 14 , 5 , 14 ,     ,          , 248 ,05/15/15  ,     ,          
OR,071152,#2,SPIRAEA X ANTHONY WATERER,Spiraea x bumalda 'Anthony Waterer'                         ,Anthony Waterer Spirea                                      ,Deciduous sumr flower'g shrub,DCS,04,, 13.00 ,-,"14""H -12""S", 1 , 5 , 1 ,     ,          ,     ,          ,     ,          
CT,071153,#3,SPIRAEA X ANTHONY WATERER,Spiraea x bumalda 'Anthony Waterer'                         ,Anthony Waterer Spirea                                      ,Deciduous sumr flower'g shrub,DCS,04,, 13.25 ,,"12""H - 14""S", 62 , 5 , 62 , 62 ,05/01/15  ,     ,          ,     ,          
OR,071155,#5,SPIRAEA X ANTHONY WATERER,Spiraea x bumalda 'Anthony Waterer'                         ,Anthony Waterer Spirea                                      ,Deciduous sumr flower'g shrub,DCS,04,, 21.00 ,-,"14""H - 14""S",     , 5 , 9 , 9 ,04/01/15  ,     ,          ,     ,          
OR,071172,#2,SPIRAEA X GOLDFLAME,Spiraea x bumalda 'Goldflame'                               ,Goldflame Spirea                                            ,Deciduous sumr flower'g shrub,DCS,04,, 13.00 ,-,10''H - 12''S,     , 5 , 562 ,     ,          ,     ,          ,     ,          
GA,071172,#2,SPIRAEA X GOLDFLAME,Spiraea x bumalda 'Goldflame'                               ,Goldflame Spirea                                            ,Deciduous sumr flower'g shrub,DCS,04,, 13.00 ,,,     , 5 , 359 ,     ,          ,     ,          ,     ,          
CT,071173,#3,SPIRAEA X GOLDFLAME,Spiraea x bumalda 'Goldflame'                               ,Goldflame Spirea                                            ,Deciduous sumr flower'g shrub,DCS,04,, 14.50 ,-,"15""H - 15""S", 5 , 5 ,     , 5 ,06/15/15  ,     ,          ,     ,          
OR,071231,#1,SPIRAEA X LIMEMOUND R,Spiraea x bumalda 'Monhub'                                  ,Limemound®  Spirea,Deciduous sumr flower'g shrub,DCS,03,, 6.25 ,-,"4""H - 6""S", 62 , 10 , 62 ,     ,          ,     ,          ,     ,          
OR,071232,#2,SPIRAEA X LIMEMOUND R,Spiraea x bumalda 'Monhub'                                  ,Limemound®  Spirea,Deciduous sumr flower'g shrub,DCS,03,, 13.00 ,-,6''H - 12''S, 5 , 5 , 5 ,     ,          ,     ,          ,     ,          
CA,071611,#1,SPIRAEA X VAN RENAISSANCE,Spiraea x vanhouttei 'Renaissance'                          ,Renaissance Spirea                                          ,Deciduous sumr flower'g shrub,DCS,03,, 6.25 ,FALL COLOR,"14""H - 9""S", 19 , 10 , 49 ,     ,          ,     ,          ,     ,          
CA,071615,#5,SPIRAEA X VAN RENAISSANCE,Spiraea x vanhouttei 'Renaissance'                          ,Renaissance Spirea                                          ,Deciduous sumr flower'g shrub,DCS,03,, 21.00 ,FALL COLOR,"18""H - 15""S", 9 , 5 , 9 ,     ,          ,     ,          ,     ,          
CT,071453,#3,SPIRAEA X VANHOUTTEI,Spiraea x vanhouttei                                        ,Vanhouttei Spirea                                           ,Deciduous sumr flower'g shrub,DCS,03,, 13.25 ,-,"21-24""h x 21""s", 34 , 5 , 35 ,     ,          ,     ,          ,     ,          
CT,012091,#1,STACHYS BIG EARS,Stachys byzantina 'Big Ears'                                ,Big Ears Lamb's Ear                                         ,Ground cover,PRN,04,, 4.90 ,,,     , 10 ,     , 785 ,05/01/15  ,     ,          ,     ,          
GA,012091,#1,STACHYS BIG EARS,Stachys byzantina 'Big Ears'                                ,Big Ears Lamb's Ear                                         ,Ground cover,PRN,04,, 4.90 ,,CAN FULL, 20 , 10 ,     , 25 ,04/15/15  ,     ,          ,     ,          
GA,01209UT,LittleOne,STACHYS BIG EARS,Stachys byzantina 'Big Ears'                                ,Big Ears Lamb's Ear                                         ,Ground cover,PRN,04,, 3.10 ,,CAN FULL, 1 , 16 ,     , 1 ,04/15/15  ,     ,          ,     ,          
GA,012111,#1,STACHYS SILVER CARPET,Stachys byzantina 'Silver Carpet'                           ,Silver Carpet Lamb's Ear                                    ,Ground cover,PRN,04,, 4.90 ,-,CAN FULL, 6 , 10 ,     , 6 ,04/15/15  ,     ,          ,     ,          
CT,012112,#2,STACHYS SILVER CARPET,Stachys byzantina 'Silver Carpet'                           ,Silver Carpet Lamb's Ear                                    ,Ground cover,PRN,04,, 10.50 ,ATTRACTIVE FOLIAGE,,     , 5 , 401 ,     ,          ,     ,          ,     ,          
CT,406717,#7,STEWARTIA KOREANA,Stewartia koreana                                           ,Korean Stewartia                                            ,Deciduous fall/winter interest,TRE,05,, 57.50 ,,,     , 2 ,     , 145 ,06/01/15  , 415 ,05/15/15  ,     ,          
CT,406721,#1,STOKESIA LAEVIS BLUE DANUBE,Stokesia laevis 'Blue Danube'                               ,Blue Danube Aster                                           ,Mid/late border flowering,PRN,05,, 5.25 ,-,,     , 10 , 28 , 503 ,05/01/15  ,     ,          ,     ,          
GA,406721,#1,STOKESIA LAEVIS BLUE DANUBE,Stokesia laevis 'Blue Danube'                               ,Blue Danube Aster                                           ,Mid/late border flowering,PRN,05,, 5.25 ,,, 30 , 10 ,     , 30 ,04/15/15  ,     ,          ,     ,          
CT,406722,#2,STOKESIA LAEVIS BLUE DANUBE,Stokesia laevis 'Blue Danube'                               ,Blue Danube Aster                                           ,Mid/late border flowering,PRN,05,, 10.50 ,,,     , 5 ,     , 750 ,05/01/15  ,     ,          ,     ,          
CT,065641,#1,STOKESIA LAEVIS COLORWHEEL,Stokesia laevis 'Color Wheel'                               ,Color Wheel Stokes' Aster                                   ,Mid/late border flowering,PRN,05,, 5.25 ,,,     , 10 ,     , 814 ,05/01/15  ,     ,          ,     ,          
CT,407971,#1,STOKESIA PEACHES AND CREAM,                                                            ,                                                            ,Mid/late border flowering,PRN,05,, 5.25 ,,,     , 10 ,     , 844 ,05/01/15  ,     ,          ,     ,          
OR,056525,#5,ULMUS X FRONTIER,Ulmus (carpinifolia x parvifolia) 'Frontier'                ,Frontier Hybrid Elm                                         ,Deciduous shade tree,TRE,04,, 35.00 ,-,"60""H", 6 , 5 , 6 , 6 ,01/01/15  ,     ,          ,     ,          
CT,071737,#7,STYRAX JAPONICUS,Styrax japonicus                                            ,Japanese Snowbell Tree                                      ,Temperate flowering tree,TRE,05,, 56.00 ,,"72""H",     , 2 ,     , 57 ,06/01/15  ,     ,          ,     ,          
OR,017665,#5,SYMPH BRIGHT FANTASY TM P14570,Symphoricarpos 'Bokrabright' P.P.# 14570                    ,Bright Fantasy™  Snowberry,Deciduous fall/winter interest,DCS,03,PNL, 23.50 ,FULL BERRIES,"24""H - 15""S", 12 , 5 , 12 ,     ,          ,     ,          ,     ,          
OR,017675,#5,SYMPH CHARMNG FANTSY TM P13204,Symphoricarpos 'Kolcharm' P.P.# 13204                       ,Charming Fantasy™  Snowberry,Deciduous fall/winter interest,DCS,03,PNL, 23.50 ,FULL BERRIES,"24""H - 18""S", 5 , 5 , 5 ,     ,          ,     ,          ,     ,          
OR,017695,#5,SYMPH SCARLET PEARL PP13244,Symphoricarpos 'Scarlet Pearl' P.P.# 13244                  ,Scarlet Pearl Snowberry                                     ,Deciduous fall/winter interest,DCS,03,PNL, 23.50 ,FULL BERRIES,"24""H - 18""S", 24 , 5 , 24 ,     ,          ,     ,          ,     ,          
CT,071863,#3,SYRINGA MEYERI PALIBIN,Syringa meyeri 'Palibin'                                    ,Dwarf Korean Lilac                                          ,Deciduous early flower'g Shrub,DCS,03,, 16.00 ,-,15X12 15-18, 1 , 5 , 1 , 1 ,06/01/15  ,     ,          ,     ,          
CT,071865,#5,SYRINGA MEYERI PALIBIN,Syringa meyeri 'Palibin'                                    ,Dwarf Korean Lilac                                          ,Deciduous early flower'g Shrub,DCS,03,, 23.50 ,-,18-21 H, 20 , 5 , 72 ,     ,          ,     ,          ,     ,          
OR,071975PT,#5 PATIO TREE,SYRINGA PATULA,Syringa pubescens subsp. patula                             ,Korean Lilac                                                ,Deciduous early flower'g Shrub,DCS,04,, 59.00 ,DORMANT,16''s,     , 2 , 2 ,     ,          ,     ,          ,     ,          
OR,072021,#1,SYRINGA PATULA MISS KIM,Syringa pubescens subsp. patula 'Miss Kim'                  ,Miss Kim Korean Lilac                                       ,Deciduous early flower'g Shrub,DCS,04,, 8.25 ,-,8''H - 6''S, 9 , 10 , 376 ,     ,          ,     ,          ,     ,          
CT,072023,#3,SYRINGA PATULA MISS KIM,Syringa pubescens subsp. patula 'Miss Kim'                  ,Miss Kim Korean Lilac                                       ,Deciduous early flower'g Shrub,DCS,04,, 16.00 ,-,"27""H X 17""S", 32 , 5 , 702 , 703 ,01/01/15  ,     ,          ,     ,          
CT,072025,#5,SYRINGA PATULA MISS KIM,Syringa pubescens subsp. patula 'Miss Kim'                  ,Miss Kim Korean Lilac                                       ,Deciduous early flower'g Shrub,DCS,04,, 23.50 ,-,"35""H X 19""",     , 5 ," 1,949 "," 2,372 ",01/15/15  ,     ,          ,     ,          
OR,072025PT,#5 PATIO TREE,SYRINGA PATULA MISS KIM,Syringa pubescens subsp. patula 'Miss Kim'                  ,Miss Kim Korean Lilac                                       ,Deciduous early flower'g Shrub,DCS,04,, 59.00 ,-,"15""S", 1 , 2 , 1 ,     ,          ,     ,          ,     ,          
CA,056232,#2,VACC BOUNTIFUL BLUE R PP19381,"Vaccinium corymbosum 'FLX-2' P.P.# 19,381                   ",Bountiful Blue®  Blueberry,Edible berries/fruit,DCS,06,FCF, 15.50 ,-,"12""H - 12""S", 10 , 5 ," 30,464 "," 30,464 ",04/01/15  ,     ,          ,     ,          
OR,081712,#2,VACCINIUM PEACH SORBET TM PPAF,"Vaccinium corymbosum 'ZF06-043' P.P.#23,325                 ",BrazelBerries®  Peach Sorbet™  Blueberry,Edible berries/fruit,DCS,05,FCF, 15.50 ,-,"8""H - 12""S", 65 , 5 ,     , 129 ,04/01/15  ,     ,          ,     ,          
OR,071805,#5,SYRINGA V ANGEL WHITE,Syringa vulgaris 'Angel White' (Descanso Hybrid)            ,Angel White Lilac                                           ,Deciduous early flower'g Shrub,DCS,03,, 24.00 ,-,27''H - 16''S, 14 , 5 , 14 ,     ,          ,     ,          ,     ,          
OR,071801S,SuperOne TM,SYRINGA V ANGEL WHITE,Syringa vulgaris 'Angel White' (Descanso Hybrid)            ,Angel White Lilac                                           ,Deciduous early flower'g Shrub,DCS,03,, 10.50 ,-,14''H - 10''S, 10 , 10 , 10 ,     ,          ,     ,          ,     ,          
OR,071795,#5,SYRINGA V BLUE SKIES R,Syringa vulgaris 'Monore'                                   ,Blue Skies®  Lilac,Deciduous early flower'g Shrub,DCS,03,, 24.00 ,-,24''H - 14''S, 9 , 5 , 9 ,     ,          ,     ,          ,     ,          
OR,071791S,SuperOne TM,SYRINGA V BLUE SKIES R,Syringa vulgaris 'Monore'                                   ,Blue Skies®  Lilac,Deciduous early flower'g Shrub,DCS,03,, 10.50 ,-,12''H - 8''S, 10 , 10 , 10 ,     ,          ,     ,          ,     ,          
OR,072105,#5,SYRINGA V CHARLES JOLY,Syringa vulgaris 'Charles Joly'                             ,Charles Joly Lilac                                          ,Deciduous early flower'g Shrub,DCS,03,, 24.00 ,DORMANT,24''H - 16''S, 10 , 5 , 486 ,     ,          ,     ,          ,     ,          
OR,072101S,SuperOne TM,SYRINGA V CHARLES JOLY,Syringa vulgaris 'Charles Joly'                             ,Charles Joly Lilac                                          ,Deciduous early flower'g Shrub,DCS,03,, 10.50 ,-,"12""H - 8""S", 8 , 10 , 8 ,     ,          ,     ,          ,     ,          
OR,072155,#5,SYRINGA V LAVENDER LADY,Syringa vulgaris 'Lavender Lady'                            ,Lavender Lady Lilac                                         ,Deciduous early flower'g Shrub,DCS,03,, 24.00 ,-,24''H - 16''S, 19 , 5 , 110 ,     ,          ,     ,          ,     ,          
OR,072151S,SuperOne TM,SYRINGA V LAVENDER LADY,Syringa vulgaris 'Lavender Lady'                            ,Lavender Lady Lilac                                         ,Deciduous early flower'g Shrub,DCS,03,, 10.50 ,-,12''H - 8''S,     , 10 , 5 ,     ,          ,     ,          ,     ,          
OR,071905,#5,SYRINGA V LUDWIG SPAETH,Syringa vulgaris 'Ludwig Spaeth'                            ,Ludwig Spaeth Lilac                                         ,Deciduous early flower'g Shrub,DCS,03,, 24.00 ,-,27''H - 16''S, 18 , 5 , 22 ,     ,          ,     ,          ,     ,          
OR,071901S,SuperOne TM,SYRINGA V LUDWIG SPAETH,Syringa vulgaris 'Ludwig Spaeth'                            ,Ludwig Spaeth Lilac                                         ,Deciduous early flower'g Shrub,DCS,03,, 10.50 ,-,14''H - 8''S,     , 10 , 273 ,     ,          ,     ,          ,     ,          
CA,081712,#2,VACCINIUM PEACH SORBET TM PPAF,"Vaccinium corymbosum 'ZF06-043' P.P.#23,325                 ",BrazelBerries®  Peach Sorbet™  Blueberry,Edible berries/fruit,DCS,05,FCF, 15.50 ,-,"10""H - 10""S", 19 , 5 ,     ," 3,674 ",04/01/15  ,     ,          ,     ,          
OR,072145,#5,SYRINGA V PRESIDENT LINCOLN,Syringa vulgaris 'President Lincoln'                        ,President Lincoln Lilac                                     ,Deciduous early flower'g Shrub,DCS,03,, 24.00 ,DORMANT,"26""H - 18""S", 23 , 5 , 159 ,     ,          ,     ,          ,     ,          
CT,068293,#3,VACCINIUM PINK LEMONADE,Vaccinium x 'Pink Lemonade'                                 ,Pink Lemonade Blueberry                                     ,Edible berries/fruit,DCS,04,, 15.00 ,-,"21-24""T", 30 , 5 ,     , 219 ,12/01/14  ,     ,          ,     ,          
CA,081702,#2,VACCINIUM X JELLY BEAN TM PPAF,Vaccinium corymbosum 'Jelly Bean' P.P.A.F.                  ,BrazelBerries®  Jelly Bean Blueberry,Edible berries/fruit,DCS,04,FCF, 15.50 ,-,"10''H - 10""S", 8 , 5 ,     , 8 ,04/01/15  ,     ,          ,     ,          
OR,072161S,SuperOne TM,SYRINGA V SENSATION,Syringa vulgaris 'Sensation'                                ,Sensation Lilac                                             ,Deciduous early flower'g Shrub,DCS,03,, 10.50 ,-,12''H - 6''S, 5 , 10 , 5 ,     ,          ,     ,          ,     ,          
OR,079551,#1,VERONICA HYB TIDAL POOL PPAF,Veronica 'Tidal Pool' P.P.A.F.                              ,Tidal Pool Prostrate Speedwell                              ,Early spring interm. flowering,PRN,04,CLG, 5.25 ,-,,     , 10 , 42 , 861 ,03/01/15  ,     ,          ,     ,          
