,New Plant,Item,Plant Name,Botanical Name,Common Name,Category 2,Category,Zone,Royalty Code,,,,,,,,,Available Later,On,Available Later,On
,    ,007735,ILEX VERT WINTER RED P4146,Ilex verticillata 'Winter Red'                              ,Winter Red Winterberry                                      ,Deciduous fall/winter interest,DCS,02,,,,,,,,,, 3 ,03/15/15  ,     ,          
,    ,404165,ILEX VERTICILLATA,Ilex verticillata                                           ,Winterberry                                                 ,Ilex,DCS,04,,,,,,,,,,     ,          ,     ,          
,    ,007743,ILEX VOM BORDEAUX TM,Ilex vomitoria 'Condeaux'                                   ,Bordeaux®  Dwarf Yaupon Holly,Ilex,EVS,07,PDS,,,,,,,,,     ,          ,     ,          
,    ,007825,ILEX X ATTENUATA EAST PALATKA,Ilex x attenuata 'East Palatka'                             ,EAST PALATKA HOLLY                                          ,Ilex,EVS,07,,,,,,,,,,     ,          ,     ,          
,    ,045125,ILEX X BERRI-MAGIC R CHINA,Ilex x meserveae 'Mesdob' & 'Mesog'                         ,Berri-Magic®  China Holly Combination,Ilex,EVS,04,OLD,,,,,,,,, 761 ,06/15/15  ,     ,          
,    ,045092,ILEX X BERRI-MAGIC R KIDS,Ilex x meserveae 'Blue Girl' & 'Blue Boy'                   ,Berri-Magic®  Kids' Holly Combination,Ilex,EVS,05,,,,,,,,,,     ,          ,     ,          
,    ,045132,ILEX X BERRI-MAGIC R ROYALTY,Ilex x meserveae 'Blue Prince' & 'Blue Princess'            ,Berri-Magic®  Royalty Holly Combination,Ilex,EVS,05,,,,,,,,,,     ,          ,     ,          
,    ,045135,ILEX X BERRI-MAGIC R ROYALTY,Ilex x meserveae 'Blue Prince' & 'Blue Princess'            ,Berri-Magic®  Royalty Holly Combination,Ilex,EVS,05,,,,,,,,,,     ,          ,     ,          
,    ,045103,ILEX X BLUE GIRL,Ilex x meserveae 'Blue Girl'                                ,Blue Girl Holly                                             ,Ilex,EVS,05,,,,,,,,,,     ,          ,     ,          
,    ,045673,ILEX X BLUE MAID,Ilex x meserveae 'Blue Maid'                                ,Blue Maid Holly                                             ,Ilex,EVS,05,,,,,,,,,,     ,          ,     ,          
,    ,045162,ILEX X BLUE PRINCE,Ilex x meserveae 'Blue Prince'                              ,Blue Prince Holly                                           ,Ilex,EVS,05,,,,,,,,,,     ,          ,     ,          
,    ,045163,ILEX X BLUE PRINCE,Ilex x meserveae 'Blue Prince'                              ,Blue Prince Holly                                           ,Ilex,EVS,05,,,,,,,,,,     ,          ,     ,          
,    ,045165,ILEX X BLUE PRINCE,Ilex x meserveae 'Blue Prince'                              ,Blue Prince Holly                                           ,Ilex,EVS,05,,,,,,,,,,     ,          ,     ,          
,    ,045172,ILEX X BLUE PRINCESS,Ilex x meserveae 'Blue Princess'                            ,Blue Princess Holly                                         ,Ilex,EVS,05,,,,,,,,,,     ,          ,     ,          
,    ,045173,ILEX X BLUE PRINCESS,Ilex x meserveae 'Blue Princess'                            ,Blue Princess Holly                                         ,Ilex,EVS,05,,,,,,,,,,     ,          ,     ,          
,    ,045175,ILEX X BLUE PRINCESS,Ilex x meserveae 'Blue Princess'                            ,Blue Princess Holly                                         ,Ilex,EVS,05,,,,,,,,,,     ,          ,     ,          
,    ,045203,ILEX X CHINA BOY R,Ilex x meserveae 'Mesdob'                                   ,China Boy®  Holly,Ilex,EVS,04,OLD,,,,,,,,,     ,          ,     ,          
,    ,045205,ILEX X CHINA BOY R,Ilex x meserveae 'Mesdob'                                   ,China Boy®  Holly,Ilex,EVS,04,OLD,,,,,,,,,     ,          ,     ,          
,    ,045243,ILEX X CHINA GIRL R,Ilex x meserveae 'Mesog'                                    ,China Girl®  Holly,Ilex,EVS,04,OLD,,,,,,,,,     ,          ,     ,          
,    ,014883,ILEX X EMERALD MAGIC PP12314,"Ilex meserveae 'Emerald Magic' PP #12,314                   ",Emerald Magic Holly                                         ,Ilex,EVS,05,WWN,,,,,,,,,     ,          ,     ,          
,    ,007899,ILEX X FESTIVE TM P9498,Ilex x 'Conive' P.P.# 9498                                  ,Festive™  Red Holly,Ilex,EVS,06,PDS,,,,,,,,,     ,          ,     ,          
,    ,045351,ILEX X LITTLE RASCAL R P9999,"Ilex x 'Mondo' (Male) P.P.# 9,999                           ",Little Rascal®  Holly,Ilex,EVS,05,,,,,,,,,,     ,          ,     ,          
,    ,045353,ILEX X LITTLE RASCAL R P9999,"Ilex x 'Mondo' (Male) P.P.# 9,999                           ",Little Rascal®  Holly,Ilex,EVS,05,,,,,,,,,,     ,          ,     ,          
,    ,045309,ILEX X NELLIE R STEVENS,Ilex x 'Nellie R. Stevens'                                  ,Nellie R. Stevens Holly                                     ,Ilex,EVS,06,,,,,,,,,,     ,          ,     ,          
,    ,045305,ILEX X NELLIE R STEVENS,Ilex x 'Nellie R. Stevens'                                  ,Nellie R. Stevens Holly                                     ,Ilex,EVS,06,,,,,,,,,,     ,          ,     ,          
,    ,045307,ILEX X NELLIE R STEVENS,Ilex x 'Nellie R. Stevens'                                  ,Nellie R. Stevens Holly                                     ,Ilex,EVS,06,,,,,,,,,,     ,          ,     ,          
,    ,007949,ILEX X OAK LEAF TM P9487,Ilex x 'Conaf' P.P.# 9487                                   ,Oak Leaf™  Red Holly,Ilex,EVS,06,PDS,,,,,,,,,     ,          ,     ,          
,    ,007945,ILEX X OAK LEAF TM P9487,Ilex x 'Conaf' P.P.# 9487                                   ,Oak Leaf™  Red Holly,Ilex,EVS,06,PDS,,,,,,,,,     ,          ,     ,          
,    ,007947,ILEX X OAK LEAF TM P9487,Ilex x 'Conaf' P.P.# 9487                                   ,Oak Leaf™  Red Holly,Ilex,EVS,06,PDS,,,,,,,,,     ,          ,     ,          
,    ,019651,ILEX X RED BEAUTY R PP14750,Ilex x 'Rutzan' P.P.# 14750                                 ,Red Beauty®  Holly,Ilex,EVS,06,OCL,,,,,,,,,     ,          ,     ,          
,    ,019652,ILEX X RED BEAUTY R PP14750,Ilex x 'Rutzan' P.P.# 14750                                 ,Red Beauty®  Holly,Ilex,EVS,06,OCL,,,,,,,,,     ,          ,     ,          
,    ,019655,ILEX X RED BEAUTY R PP14750,Ilex x 'Rutzan' P.P.# 14750                                 ,Red Beauty®  Holly,Ilex,EVS,06,OCL,,,,,,,,,     ,          ,     ,          
,    ,019655,ILEX X RED BEAUTY R PP14750,Ilex x 'Rutzan' P.P.# 14750                                 ,Red Beauty®  Holly,Ilex,EVS,06,OCL,,,,,,,,,     ,          ,     ,          
,    ,019657,ILEX X RED BEAUTY R PP14750,Ilex x 'Rutzan' P.P.# 14750                                 ,Red Beauty®  Holly,Ilex,EVS,06,OCL,,,,,,,,,     ,          ,     ,          
,    ,023965,ILEX X SANTA'S DELIGHT R,Ilex aquifolium 'Sadezam'                                   ,Santa's Delight®  English Holly,Ilex,EVS,06,LHI,,,,,,,,,     ,          ,     ,          
,    ,016461,IRIS EN BUTTERFLIES IN FLIGHT,Iris ensata 'Butterflies in Flight'                         ,Butterflies In Flight Japanese Iris                         ,Early spring border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,016461,IRIS EN BUTTERFLIES IN FLIGHT,Iris ensata 'Butterflies in Flight'                         ,Butterflies In Flight Japanese Iris                         ,Early spring border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,016471,IRIS EN CASCADE SPICE,Iris ensata 'Cascade Spice'                                 ,Cascade Spice Japanese Iris                                 ,Early spring border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,016471,IRIS EN CASCADE SPICE,Iris ensata 'Cascade Spice'                                 ,Cascade Spice Japanese Iris                                 ,Early spring border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,044011,IRIS EN VARIEGATA,Iris ensata 'Variegata'                                     ,Variegated Japanese Water Iris                              ,Early spring border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,045981,IRIS PALLIDA VARIEGATA,Iris pallida 'Variegata'                                    ,Variegated Sweet Iris                                       ,Early spring border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,046361,IRIS SIB BENNERUP BLUE,Iris sibirica 'Bennerup Blue'                               ,Bennerup Blue Siberian Iris                                 ,Early spring border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,046361,IRIS SIB BENNERUP BLUE,Iris sibirica 'Bennerup Blue'                               ,Bennerup Blue Siberian Iris                                 ,Early spring border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,046365,IRIS SIB BENNERUP BLUE,Iris sibirica 'Bennerup Blue'                               ,Bennerup Blue Siberian Iris                                 ,Early spring border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,045971,IRIS SIB BUTTER & SUGAR,Iris sibirica 'Butter & Sugar'                              ,BUTTER & SUGAR SIBERIAN IRIS                                ,Early spring border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,046441,IRIS SIB CAESAR'S BROTHER,Iris sibirica 'Caesar's Brother'                            ,Caesar's Brother Siberian Iris                              ,Early spring border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,046441,IRIS SIB CAESAR'S BROTHER,Iris sibirica 'Caesar's Brother'                            ,Caesar's Brother Siberian Iris                              ,Early spring border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,046441,IRIS SIB CAESAR'S BROTHER,Iris sibirica 'Caesar's Brother'                            ,Caesar's Brother Siberian Iris                              ,Early spring border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,046445,IRIS SIB CAESAR'S BROTHER,Iris sibirica 'Caesar's Brother'                            ,Caesar's Brother Siberian Iris                              ,Early spring border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,046471,IRIS SIB ERIC THE RED,Iris sibirica 'Eric The Red'                                ,Eric The Red Siberian Iris                                  ,Early spring border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,046011,IRIS SIB RUFFLED VELVET,Iris sibirica 'Ruffled Velvet'                              ,Ruffled Velvet Siberian Iris                                ,Early spring border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,046011,IRIS SIB RUFFLED VELVET,Iris sibirica 'Ruffled Velvet'                              ,Ruffled Velvet Siberian Iris                                ,Early spring border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,046015,IRIS SIB RUFFLED VELVET,Iris sibirica 'Ruffled Velvet'                              ,Ruffled Velvet Siberian Iris                                ,Early spring border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,046501,ITEA VIR HENRYS GARNET,Itea virginica 'Henry's Garnet'                             ,Henry's Garnet Sweetspire                                   ,Deciduous mid flowering shrub,DCS,05,,,,,,,,,,     ,          ,     ,          
,    ,046502,ITEA VIR HENRYS GARNET,Itea virginica 'Henry's Garnet'                             ,Henry's Garnet Sweetspire                                   ,Deciduous mid flowering shrub,DCS,05,,,,,,,,,,     ,          ,     ,          
,    ,046503,ITEA VIR HENRYS GARNET,Itea virginica 'Henry's Garnet'                             ,Henry's Garnet Sweetspire                                   ,Deciduous mid flowering shrub,DCS,05,,,,,,,,,,     ,          ,     ,          
,    ,046505,ITEA VIR HENRYS GARNET,Itea virginica 'Henry's Garnet'                             ,Henry's Garnet Sweetspire                                   ,Deciduous mid flowering shrub,DCS,05,,,,,,,,,, 699 ,11/15/14  ,     ,          
,    ,046495,ITEA VIR LITTLE HENRY R P10988,"Itea virginica 'Sprich' P.P. #10,988                        ",Little Henry®  Dwarf Virginia Sweetspire,Deciduous mid flowering shrub,DCS,05,PW,,,,,,,,,     ,          ,     ,          
,    ,046491S,ITEA VIR LITTLE HENRY R P10988,"Itea virginica 'Sprich' P.P. #10,988                        ",Little Henry®  Dwarf Virginia Sweetspire,Deciduous mid flowering shrub,DCS,05,PW,,,,,,,,,     ,          ,     ,          
,    ,046492S,ITEA VIR LITTLE HENRY R P10988,"Itea virginica 'Sprich' P.P. #10,988                        ",Little Henry®  Dwarf Virginia Sweetspire,Deciduous mid flowering shrub,DCS,05,PW,,,,,,,,,     ,          ,     ,          
,    ,046492S,ITEA VIR LITTLE HENRY R P10988,"Itea virginica 'Sprich' P.P. #10,988                        ",Little Henry®  Dwarf Virginia Sweetspire,Deciduous mid flowering shrub,DCS,05,PW,,,,,,,,,     ,          ,     ,          
,    ,404203,ITEA VIR MERLOT,Itea virginica 'Merlot'                                     ,Merlot Sweetspire                                           ,Deciduous mid flowering shrub,DCS,05,,,,,,,,,,     ,          ,     ,          
,    ,008121,JASMINUM NUDIFLORUM,Jasminum nudiflorum                                         ,Winter Jasmine                                              ,Deciduous early flower'g Shrub,DCS,06,,,,,,,,,,     ,          ,     ,          
,    ,008123,JASMINUM NUDIFLORUM,Jasminum nudiflorum                                         ,Winter Jasmine                                              ,Deciduous early flower'g Shrub,DCS,06,,,,,,,,,,     ,          ,     ,          
,    ,046879,JUN C BLUE POINT,Juniperus chinensis 'Blue Point'                            ,Blue Point Juniper                                          ,Cupressus & Juniper upright,CON,04,,,,,,,,,,     ,          ,     ,          
,    ,046875,JUN C BLUE POINT,Juniperus chinensis 'Blue Point'                            ,Blue Point Juniper                                          ,Cupressus & Juniper upright,CON,04,,,,,,,,,,     ,          ,     ,          
,    ,046877,JUN C BLUE POINT,Juniperus chinensis 'Blue Point'                            ,Blue Point Juniper                                          ,Cupressus & Juniper upright,CON,04,,,,,,,,,,     ,          ,     ,          
,    ,084651,JUN C DAUB'S FROSTED,Juniperus chinensis 'Daub's Frosted'                        ,Daub's Frosted Juniper                                      ,Juniper bush & spreader,CON,04,,,,,,,,,,     ,          ,     ,          
,    ,084652,JUN C DAUB'S FROSTED,Juniperus chinensis 'Daub's Frosted'                        ,Daub's Frosted Juniper                                      ,Juniper bush & spreader,CON,04,,,,,,,,,,     ,          ,     ,          
,    ,084655,JUN C DAUB'S FROSTED,Juniperus chinensis 'Daub's Frosted'                        ,Daub's Frosted Juniper                                      ,Juniper bush & spreader,CON,04,,,,,,,,,,     ,          ,     ,          
,    ,084655PT,JUN C DAUB'S FROSTED,Juniperus chinensis 'Daub's Frosted'                        ,Daub's Frosted Juniper                                      ,Juniper bush & spreader,CON,04,,,,,,,,,,     ,          ,     ,          
,    ,046905,JUN C GOLD COAST R,Juniperus x pfitzeriana 'Aurea Improved'                    ,Gold Coast®  Juniper,Juniper bush & spreader,CON,03,,,,,,,,,,     ,          ,     ,          
,    ,04750MSP,JUN C HETZII COLUMN,Juniperus chinensis 'Hetzii Columnaris'                     ,Green Columnar Juniper                                      ,Cupressus & Juniper upright,CON,04,,,,,,,,,,     ,          ,     ,          
,    ,047509,JUN C HETZII COLUMN,Juniperus chinensis 'Hetzii Columnaris'                     ,Green Columnar Juniper                                      ,Cupressus & Juniper upright,CON,04,,,,,,,,,,     ,          ,     ,          
,    ,047509SP,JUN C HETZII COLUMN,Juniperus chinensis 'Hetzii Columnaris'                     ,Green Columnar Juniper                                      ,Cupressus & Juniper upright,CON,04,,,,,,,,,,     ,          ,     ,          
,    ,047503,JUN C HETZII COLUMN,Juniperus chinensis 'Hetzii Columnaris'                     ,Green Columnar Juniper                                      ,Cupressus & Juniper upright,CON,04,,,,,,,,,,     ,          ,     ,          
