MAN SUN PAR R CRIMSON PP15539,"Mandevilla x 'Sunmandecrim' P.P.# 15,539                    ",Sun Parasol®  Crimson Mandevilla,Tropical flowering vine,,,
MAN SUN PAR R CRIMSON PP15539,"Mandevilla x 'Sunmandecrim' P.P.# 15,539                    ",Sun Parasol®  Crimson Mandevilla,Tropical flowering vine,,,
MAN SUN PAR R GARDEN CRIMSON,Mandevilla x 'Sunparacore' P.P.A.F.                         ,Sun Parasol®  Garden Crimson Mandevilla,Tropical flowering vine,,,
MAN SUN PAR R GARDEN CRIMSON,Mandevilla x 'Sunparacore' P.P.A.F.                         ,Sun Parasol®  Garden Crimson Mandevilla,Tropical flowering vine,,,
MAN SUN PAR R GIANT PNK P15202,"Mandevilla 'Sunmandecos' P.P.# 15,202                       ",Sun Parasol®  Giant Pink Mandevilla,Tropical flowering vine,,,
MAN SUN PAR R GIANT PNK P15202,"Mandevilla 'Sunmandecos' P.P.# 15,202                       ",Sun Parasol®  Giant Pink Mandevilla,Tropical flowering vine,,,
MAN SUN PAR R GNT WHITE P11556,"Mandevilla 'Sunmandeho' P.P.#11,556                         ",Sun Parasol®  Giant White Mandevilla,Tropical flowering vine,,,
MAN SUN PAR R GNT WHITE P11556,"Mandevilla 'Sunmandeho' P.P.#11,556                         ",Sun Parasol®  Giant White Mandevilla,Tropical flowering vine,,,
MAN SUN PAR R GNT WHITE P11556,"Mandevilla 'Sunmandeho' P.P.#11,556                         ",Sun Parasol®  Giant White Mandevilla,Tropical flowering vine,,,
MAN SUN PAR R PRTY CRMN P16449,"Mandevilla 'Sunmanderemi' P.P. # 16,449                     ",Sun Parasol®  Pretty Crimson Mandevilla,Tropical flowering vine,,,
MAN SUN PAR R PRTY CRMN P16449,"Mandevilla 'Sunmanderemi' P.P. # 16,449                     ",Sun Parasol®  Pretty Crimson Mandevilla,Tropical flowering vine,,,
MAN SUN PAR R PRTY PNK P19399,"Mandevilla 'Sunparaprero' P.P. # 19,399                     ",Sun Parasol®  Pretty Pink Mandevilla,Tropical flowering vine,,,
MAN SUN PAR R PRTY PNK P19399,"Mandevilla 'Sunparaprero' P.P. # 19,399                     ",Sun Parasol®  Pretty Pink Mandevilla,Tropical flowering vine,,,
MAN SUN PAR R PRTY PNK P19399,"Mandevilla 'Sunparaprero' P.P. # 19,399                     ",Sun Parasol®  Pretty Pink Mandevilla,Tropical flowering vine,,,
MAN SUN PAR R WHITE PP22695,"Mandevilla x 'Sunparacoho' P.P. # 22,695                    ",Sun Parasol®  White Mandevilla,Tropical flowering vine,,,
MAN TANGO TWIRL R P14290,"Mandevilla x amabilis 'Monrey' P.P. #14,290                 ",Tango Twirl®  Mandevilla,Tropical flowering vine,,,
MAN TANGO TWIRL R P14290,"Mandevilla x amabilis 'Monrey' P.P. #14,290                 ",Tango Twirl®  Mandevilla,Tropical flowering vine,,,
MAN TANGO TWIRL R P14290,"Mandevilla x amabilis 'Monrey' P.P. #14,290                 ",Tango Twirl®  Mandevilla,Tropical flowering vine,,,
MAN TANGO TWIRL R P14290,"Mandevilla x amabilis 'Monrey' P.P. #14,290                 ",Tango Twirl®  Mandevilla,Tropical flowering vine,,,
MASCAGNIA MACROPTERA,Mascagnia macroptera                                        ,Butterfly Vine                                              ,Temperate vine,,,
MELAMPODIUM LEU PLAINS BLKFOOT,Melampodium leucanthum                                      ,Blackfoot Daisy                                             ,Mid/late border flowering,,,
MELIANTHUS MAJ ANTONOW'S BLUE,Melianthus major 'Antonow's Blue'                           ,Antonow's Blue Honey Bush                                   ,Tropical perennial,,,
METASEQUOIA G OGON GOLD RUSH,Metasequoia glyptostroboides 'Gold Rush'                    ,Gold Rush Dawn Redwood                                      ,Temperate conifer,,,
METROSIDEROS COLL SPRINGFIRE,Metrosideros collina 'Springfire'                           ,Ohia Lehua In Hawaii                                        ,Evergreen trop flower'g shrub,,,
MICROBIOTA DECUSSATA,Microbiota decussata                                        ,Siberian Carpet Cypress                                     ,Hardy conifer,,,
MICROBIOTA DECUSSATA,Microbiota decussata                                        ,Siberian Carpet Cypress                                     ,Hardy conifer,,,
MICROBIOTA DRWS BLUE TM P20298,Microbiota decussata 'Condrew' P.P. #20298                  ,Drew's Blue™  Siberian Carpet Cypress,Hardy conifer,,,
MICROBIOTA DRWS BLUE TM P20298,Microbiota decussata 'Condrew' P.P. #20298                  ,Drew's Blue™  Siberian Carpet Cypress,Hardy conifer,,,
MICROBIOTA FUZZBALL TM P20012,"Microbiota decussata 'Condavis' P.P. #20,012                ",Fuzzball™  Siberian Carpet Cypress,Hardy conifer,,,
MIMULUS CURIOUS TM RED PP22672,"Mimulus aurantiacus 'Minredda' P.P.# 22,672                 ",Curious™  Red Monkey Flower,Early spring interm. flowering,,,
MONARDA JACOB CLINE,Monarda didyma 'Jacob Cline'                                ,Jacob Cline Bee Balm                                        ,Mid/late interm. flowering,,,
MONARDA JACOB CLINE,Monarda didyma 'Jacob Cline'                                ,Jacob Cline Bee Balm                                        ,Mid/late interm. flowering,,,
MONARDA PARDON MY PINK,"Monarda didyma P.P. #24,244                                 ",Pardon My Pink Bee Balm                                     ,Mid/late interm. flowering,,,
MONARDA PARDON MY PURPLE PPAF,"Monarda didyma 'Pardon My Purple' P.P. #22,170              ",Pardon My Purple Bee Balm                                   ,Mid/late interm. flowering,,,
MONARDA PETER'S PURPLE,Monarda fistulosa 'Peter's Purple'                          ,Peter's Purple Bee Balm                                     ,Mid/late interm. flowering,,,
MONARDA RASPBERRY WINE,Monarda didyma 'Raspberry Wine'                             ,Raspberry Wine Bee Balm                                     ,Mid/late interm. flowering,,,
MONARDA RASPBERRY WINE,Monarda didyma 'Raspberry Wine'                             ,Raspberry Wine Bee Balm                                     ,Mid/late interm. flowering,,,
MUKDENIA ROS CRIMSON FANS,Mukdenia rossii 'Crimson Fans'                              ,Red-Leafed Mukdenia                                         ,Mid spring border flowering,,,
MUKDENIA ROS CRIMSON FANS,Mukdenia rossii 'Crimson Fans'                              ,Red-Leafed Mukdenia                                         ,Mid spring border flowering,,,
MURRAYA KOENIGII,Murraya koenigii                                            ,Curry Leaf                                                  ,Evergreen fragrant shrub,,,
MUSA ACUM ENANO GIGANTE,Musa acuminata 'Enano Gigante'                              ,Dwarf Giant Banana                                          ,Edible berries/fruit,,,
MUSA ACUM ENANO GIGANTE,Musa acuminata 'Enano Gigante'                              ,Dwarf Giant Banana                                          ,Edible berries/fruit,,,
MUSA ACUM ZEBRINA,Musa acuminata 'Zebrina'                                    ,Blood Banana                                                ,Tropical perennial,,,
MUSA ACUM ZEBRINA,Musa acuminata 'Zebrina'                                    ,Blood Banana                                                ,Tropical perennial,,,
MUSA BASJOO,Musa basjoo                                                 ,Hardy Fiber Banana                                          ,Tropical perennial,,,
MUSA BASJOO,Musa basjoo                                                 ,Hardy Fiber Banana                                          ,Edible berries/fruit,,,
MUSA BASJOO,Musa basjoo                                                 ,Hardy Fiber Banana                                          ,Tropical perennial,,,
MUSA BASJOO,Musa basjoo                                                 ,Hardy Fiber Banana                                          ,Tropical perennial,,,
MUSA SIAM RUBY,Musa 'Siam Ruby'                                            ,Siam Ruby Banana                                            ,Tropical perennial,,,
MUSA SIAM RUBY,Musa 'Siam Ruby'                                            ,Siam Ruby Banana                                            ,Tropical perennial,,,
MYRICA CERIFERA,Myrica cerifera                                             ,Southern Wax Myrtle                                         ,Evergreen large shrub/hedge,,,
MYRICA CERIFERA,Myrica cerifera                                             ,Southern Wax Myrtle                                         ,Evergreen large shrub/hedge,,,
MYRICA PENSYLVANICA,Myrica pennsylvanica                                        ,Northern Bayberry                                           ,Evergreen large shrub/hedge,,,
MYRICA PENSYLVANICA,Myrica pennsylvanica                                        ,Northern Bayberry                                           ,Evergreen large shrub/hedge,,,
MYRTUS COM COMPACTA,Myrtus communis 'Compacta'                                  ,Dwarf Myrtle                                                ,Evergreen small shrub/hedge,,,
NAND D SIENNA SUNRISE R P14693,"Nandina domestica 'Monfar' P.P. #14,693                     ",Sienna Sunrise®  Heavenly Bamboo,Evergreen small shrub/hedge,,,
NAND D SIENNA SUNRISE R P14693,"Nandina domestica 'Monfar' P.P. #14,693                     ",Sienna Sunrise®  Heavenly Bamboo,Evergreen small shrub/hedge,,,
NAND D SIENNA SUNRISE R P14693,"Nandina domestica 'Monfar' P.P. #14,693                     ",Sienna Sunrise®  Heavenly Bamboo,Evergreen small shrub/hedge,,,
NAND D SIENNA SUNRISE R P14693,"Nandina domestica 'Monfar' P.P. #14,693                     ",Sienna Sunrise®  Heavenly Bamboo,Evergreen small shrub/hedge,,,
NAND DOM FIREPOWER,Nandina domestica 'Firepower'                               ,Firepower Heavenly Bamboo                                   ,Evergreen small shrub/hedge,,,
NAND DOM FIREPOWER,Nandina domestica 'Firepower'                               ,Firepower Heavenly Bamboo                                   ,Evergreen small shrub/hedge,,,
NAND DOM FIREPOWER,Nandina domestica 'Firepower'                               ,Firepower Heavenly Bamboo                                   ,Evergreen small shrub/hedge,,,
NAND DOM FIREPOWER,Nandina domestica 'Firepower'                               ,Firepower Heavenly Bamboo                                   ,Evergreen small shrub/hedge,,,
NAND DOM FIREPOWER,Nandina domestica 'Firepower'                               ,Firepower Heavenly Bamboo                                   ,Evergreen small shrub/hedge,,,
NAND DOM GULF STREAM,Nandina domestica 'Gulf Stream'                             ,Gulf Stream Heavenly Bamboo                                 ,Evergreen small shrub/hedge,,,
NAND DOM GULF STREAM,Nandina domestica 'Gulf Stream'                             ,Gulf Stream Heavenly Bamboo                                 ,Evergreen small shrub/hedge,,,
NAND DOM GULF STREAM,Nandina domestica 'Gulf Stream'                             ,Gulf Stream Heavenly Bamboo                                 ,Evergreen small shrub/hedge,,,
NAND DOM GULF STREAM,Nandina domestica 'Gulf Stream'                             ,Gulf Stream Heavenly Bamboo                                 ,Evergreen small shrub/hedge,,,
NAND DOM GULF STREAM,Nandina domestica 'Gulf Stream'                             ,Gulf Stream Heavenly Bamboo                                 ,Evergreen small shrub/hedge,,,
NAND DOM GULF STREAM,Nandina domestica 'Gulf Stream'                             ,Gulf Stream Heavenly Bamboo                                 ,Evergreen small shrub/hedge,,,
NAND DOM HARBOUR DWARF,Nandina domestica 'Harbour Dwarf'                           ,Harbour Dwarf Heavenly Bamboo                               ,Evergreen small shrub/hedge,,,
NAND DOM PLUM PASSION R P12069,Nandina domestica 'Monum' P.P.# 12069                       ,Plum Passion®  Heavenly Bamboo,Evergreen large shrub/hedge,,,
NAND DOMESTICA,Nandina domestica                                           ,Heavenly Bamboo                                             ,Evergreen large shrub/hedge,,,
NAND DOMESTICA,Nandina domestica                                           ,Heavenly Bamboo                                             ,Evergreen large shrub/hedge,,,
NEPETA LITTLE TRUDY R PP18904,Nepeta x 'Psfike' P.P. #18904                               ,Little Trudy®  Catmint,Mid/late interm. flowering,,,
NEPETA LITTLE TRUDY R PP18904,Nepeta x 'Psfike' P.P. #18904                               ,Little Trudy®  Catmint,Mid/late interm. flowering,,,
