,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Rep Allocation,,,,,,,,,,,,,,,,,
Branch,Item,Description,Category,"Click to
Edit","Ending
06/30/2014",Orders,Shipped,Remaining,"Allocation Avail
For Now Order","Open Avail
Now",Next Ready,"Open Avail
Season","Price
2014",History,Forecast,,
170000,040805PT,HIB R AMOUR,EVS,+,25,23,-,2,2,-,,-,$38.50 ,4,-,,
170000,040871,HIB R BRIDAL VEIL R,EVS,+,8,-,-,8,8,-,,-,$6.75 ,-,-,,
170000,040875,HIB R BRIDAL VEIL R,EVS,+,6,5,-,1,1,-,,-,$20.50 ,5,-,,
550000,040905,HIB R BRILLIANT,EVS,+,20,-,-,20,20,63,4/1/2014,63,$20.50 ,5,-,,
170000,040905PT,HIB R BRILLIANT,EVS,+,10,-,-,10,10,-,,-,$38.50 ,4,-,,
550000,040905PT,HIB R BRILLIANT,EVS,+,15,10,-,5,5,16,3/1/2014,16,$38.50 ,19,-,,
170000,055241,HIB R C'EST BON,EVS,+,10,10,-,-,-,-,,-,$7.75 ,-,-,,
170000,040981,HIB R CHERIE,EVS,+,80,25,-,55,55,468,,468,$6.75 ,30,-,,
550000,040985,HIB R CHERIE,EVS,+,42,25,-,17,17,-,4/1/2014,-,$20.50 ,32,-,,
170000,040985PT,HIB R CHERIE,EVS,+,3,3,-,-,-,6,,6,$38.50 ,4,-,,
550000,040985PT,HIB R CHERIE,EVS,+,19,19,-,-,-,-,3/1/2014,-,$38.50 ,16,-,,
170000,041031,HIB R CROWN OF BOHEMIA,EVS,+,11,10,-,1,1,5,,5,$6.75 ,10,-,,
170000,041035,HIB R CROWN OF BOHEMIA,EVS,+,5,-,-,5,5,-,,-,$20.50 ,-,-,,
170000,041111,HIB R EMPIRE,EVS,+,20,-,-,20,20,746,,746,$6.75 ,-,-,,
170000,041115,HIB R EMPIRE,EVS,+,5,-,-,5,5,119,,119,$20.50 ,5,-,,
170000,041115PT,HIB R EMPIRE,EVS,+,7,-,-,7,-,-,4/15/2014,5,$38.50 ,-,-,,
170000,025201,HIB R ERIN RACHEL,EVS,+,10,10,-,-,-,-,,-,$6.75 ,-,-,,
170000,025205,HIB R ERIN RACHEL,EVS,+,5,-,-,5,-,-,4/15/2014,-,$20.50 ,-,-,,
550000,025205,HIB R ERIN RACHEL,EVS,+,21,-,-,21,-,-,4/1/2014,-,$20.50 ,5,-,,
550000,025205PT,HIB R ERIN RACHEL,EVS,+,20,20,-,-,-,63,3/1/2014,282,$38.50 ,21,-,,
170000,041151,HIB R FIESTA,EVS,+,16,-,-,16,-,-,3/15/2014,221,$6.75 ,-,-,,
170000,041155,HIB R FIESTA,EVS,+,5,-,-,5,-,-,3/15/2014,-,$20.50 ,-,-,,
170000,041155PT,HIB R FIESTA,EVS,+,14,-,-,14,-,-,3/15/2014,76,$38.50 ,-,-,,
170000,017371,HIB R FLAMENCO FLAME TM,EVS,+,20,-,-,20,20,659,,659,$6.75 ,-,-,,
170000,041201,HIB R FULLMOON R,EVS,+,14,14,-,-,-,38,,38,$6.75 ,-,-,,
170000,041205,HIB R FULLMOON R,EVS,+,5,5,-,-,-,51,,51,$20.50 ,-,-,,
550000,041205,HIB R FULLMOON R,EVS,+,70,20,-,50,50,100,4/1/2014,350,$20.50 ,20,-,,
550000,041205PT,HIB R FULLMOON R,EVS,+,25,24,-,1,1,-,3/1/2014,-,$38.50 ,19,-,,
170000,055251,HIB R HEAT FLASH,EVS,+,10,-,-,10,10,-,,-,$7.75 ,-,-,,
550000,041305,HIB R HULA GIRL,EVS,+,5,-,-,5,-,-,4/1/2014,33,$20.50 ,-,-,,
550000,041305PT,HIB R HULA GIRL,EVS,+,2,2,-,-,-,-,2/15/2014,78,$38.50 ,4,-,,
550000,060585PT,HIB R KISS & TELL,EVS,+,12,5,-,7,7,12,4/1/2014,12,$38.50 ,2,-,,
170000,041351,HIB R POWDER PUFF R,EVS,+,10,-,-,10,10,426,,426,$6.75 ,-,-,,
170000,041355,HIB R POWDER PUFF R,EVS,+,15,-,-,15,-,-,4/15/2014,26,$20.50 ,-,-,,
170000,041355PT,HIB R POWDER PUFF R,EVS,+,2,-,-,2,-,-,3/15/2014,-,$38.50 ,-,-,,
170000,091421,HIB R RED DARLING R,EVS,+,10,-,-,10,-,-,4/15/2014,18,$7.75 ,-,-,,
550000,091425,HIB R RED DARLING R,EVS,+,16,-,-,16,-,-,4/1/2014,62,$21.50 ,5,-,,
170000,041501,HIB R RED DRAGON R,EVS,+,30,10,-,20,20,"1,287",,"1,287",$6.75 ,10,-,,
550000,041505,HIB R RED DRAGON R,EVS,+,32,20,-,12,-,-,4/1/2014,79,$20.50 ,27,-,,
170000,041505PT,HIB R RED DRAGON R,EVS,+,8,-,-,8,-,-,3/15/2014,-,$38.50 ,-,-,,
550000,041505PT,HIB R RED DRAGON R,EVS,+,3,-,-,3,3,136,3/1/2014,136,$38.50 ,-,-,,
170000,039791,HIB R SEMINOLE SINGLE,EVS,+,10,-,-,10,10,-,,-,$6.75 ,-,-,,
170000,041591,HIB R THE PATH,EVS,+,9,-,-,9,9,-,,-,$6.75 ,-,-,,
170000,041595,HIB R THE PATH,EVS,+,5,5,-,-,-,-,3/15/2014,-,$20.50 ,5,-,,
170000,055311,HIB R WHIPPED CREAM,EVS,+,9,-,-,9,-,-,3/15/2014,-,$7.75 ,-,-,,
170000,002115,HIB SYR APHRODITE,DCS,+,54,12,-,42,42,132,4/15/2014,503,$19.25 ,39,-,,
170000,002115PT,HIB SYR APHRODITE,DCS,+,20,6,-,14,14,42,5/15/2014,42,$38.50 ,4,-,,
170000,074512S,HIB SYR AZURRI SATN TM PP20563,DCS,+,11,-,-,11,-,-,4/15/2014,-,$16.00 ,-,-,,
170000,074502S,HIB SYR BLU CHIFFON TM PP20574,DCS,+,31,-,-,31,-,-,4/15/2014,-,$16.00 ,10,-,,
550000,074502S,HIB SYR BLU CHIFFON TM PP20574,DCS,+,10,-,-,10,10,-,4/15/2014,-,$16.00 ,-,-,,
170000,083992,HIB SYR BLUE BIRD-GRAFTED,DCS,+,6,-,-,6,6,-,,-,$16.75 ,-,-,,
170000,041665,HIB SYR BLUSHING BRIDE,DCS,+,3,3,-,-,-,775,4/15/2014,775,$19.25 ,-,-,,
170000,041665PT,HIB SYR BLUSHING BRIDE,DCS,+,2,2,-,-,-,185,5/15/2014,185,$38.50 ,2,-,,
170000,074842S,HIB SYR CHINA CHIFFON TM PPAF,DCS,+,22,-,-,22,22,-,,-,$16.00 ,-,-,,
170000,002205,HIB SYR COLLIE MULLENS,DCS,+,12,12,-,-,-,-,4/15/2014,-,$19.25 ,18,-,,
170000,002205PT,HIB SYR COLLIE MULLENS,DCS,+,2,-,-,2,2,15,5/15/2014,15,$38.50 ,2,-,,
170000,002252,HIB SYR DIANA,DCS,+,5,-,-,5,-,-,4/15/2014,-,$13.75 ,10,-,,
170000,002255,HIB SYR DIANA,DCS,+,24,4,-,20,20,-,4/15/2014,-,$19.25 ,21,-,,
170000,002255PT,HIB SYR DIANA,DCS,+,6,-,-,6,6,232,4/15/2014,232,$38.50 ,-,-,,
170000,002262,HIB SYR HELENE,DCS,+,5,-,-,5,-,-,4/15/2014,-,$13.75 ,-,-,,
170000,002265,HIB SYR HELENE,DCS,+,11,11,-,-,-,-,4/15/2014,-,$19.25 ,-,-,,
550000,016962S,HIB SYR LAV CHIFFON TM PP12619,DCS,+,5,-,-,5,5,"1,180",4/15/2014,"1,972",$16.00 ,-,-,,
170000,074492S,HIB SYR LIL' KIM TM PP19547,DCS,+,6,-,-,6,-,-,4/15/2014,-,$16.00 ,5,-,,
550000,074492S,HIB SYR LIL' KIM TM PP19547,DCS,+,14,-,-,14,14,-,4/1/2014,-,$16.00 ,-,-,,
170000,002305,HIB SYR MINERVA,DCS,+,3,-,-,3,-,-,4/15/2014,-,$19.25 ,21,-,,
170000,002305PT,HIB SYR MINERVA,DCS,+,21,6,-,15,-,-,4/15/2014,-,$38.50 ,2,-,,
170000,080872S,HIB SYR PINK CHIFFON TM PPAF,DCS,+,5,-,-,5,-,-,5/1/2014,-,$16.00 ,5,-,,
170000,074831S,HIB SYR SUGAR TIP R PP20579,DCS,+,10,-,-,10,-,-,5/1/2014,27,$9.75 ,-,-,,
550000,036981,HOSTA APHRODITE,PRN,+,75,-,-,75,75,590,5/1/2014,"4,186",$5.50 ,20,-,,
160000,036982,HOSTA APHRODITE,PRN,+,30,-,-,30,30,631,,631,$13.50 ,10,-,,
550000,006861,HOSTA BIG DADDY,PRN,+,50,10,-,40,40,518,4/1/2014,518,$5.50 ,20,-,,
160000,006872,HOSTA BLUE ANGEL,PRN,+,50,-,-,50,-,-,4/1/2014,-,$13.50 ,-,-,,
160000,006875,HOSTA BLUE ANGEL,PRN,+,33,25,-,8,8,-,,-,$23.00 ,-,-,,
160000,016762,HOSTA CHERRY BERRY,PRN,+,43,-,-,43,43,-,,-,$13.50 ,-,-,,
550000,025101,HOSTA CHRISTMAS TREE,PRN,+,10,10,-,-,-,687,4/1/2014,"1,092",$6.75 ,10,-,,
160000,041475,HOSTA EOLA SAPPHIRE,PRN,+,43,25,-,18,18,-,,-,$23.00 ,30,-,,
160000,075111,HOSTA FANTASY ISLAND,PRN,+,29,-,-,29,29,-,4/1/2014,-,$6.75 ,-,-,,
160000,075112,HOSTA FANTASY ISLAND,PRN,+,75,-,-,75,-,-,4/1/2014,56,$13.50 ,-,-,,
550000,017491,HOSTA FIRE & ICE,PRN,+,37,10,-,27,27,-,4/1/2014,-,$6.75 ,-,-,,
160000,041862,HOSTA FLUCTUANS VARIEG (SAGAE),PRN,+,6,-,-,6,6,404,,404,$13.50 ,6,-,,
160000,041865,HOSTA FLUCTUANS VARIEG (SAGAE),PRN,+,50,25,-,25,25,-,,-,$23.00 ,-,-,,
160000,041691,HOSTA FRANCEE,PRN,+,100,-,-,100,100,"2,498",,"2,498",$5.50 ,-,-,,
550000,041691,HOSTA FRANCEE,PRN,+,20,-,-,20,20,"3,997",4/1/2014,"5,504",$5.50 ,-,-,,
160000,041695,HOSTA FRANCEE,PRN,+,100,40,-,60,60,290,,290,$23.00 ,60,-,,
160000,041531,HOSTA GINKO CRAIG,PRN,+,10,-,-,10,10,"2,059",,"2,059",$5.50 ,10,-,,
160000,041771,HOSTA GOLDEN PRAYERS,PRN,+,47,-,-,47,47,-,4/1/2014,-,$5.50 ,10,-,,
550000,019911,HOSTA GREAT EXPECTATIONS,PRN,+,10,-,-,10,10,872,4/1/2014,"2,360",$6.75 ,10,-,,
160000,017522,HOSTA GUACAMOLE,PRN,+,5,-,-,5,5,-,,-,$13.50 ,-,-,,
160000,017525,HOSTA GUACAMOLE,PRN,+,58,25,-,33,33,-,,-,$23.00 ,41,-,,
160000,031891,HOSTA HADSPEN BLUE,PRN,+,66,-,-,66,66,-,,-,$6.75 ,-,-,,
160000,017531,HOSTA JUNE,PRN,+,30,-,-,30,30,737,4/1/2014,737,$6.75 ,10,-,,
550000,017531,HOSTA JUNE,PRN,+,50,10,-,40,-,-,4/1/2014,"5,532",$6.75 ,20,-,,
160000,041825,HOSTA KROSSA REGAL,PRN,+,49,40,-,9,9,-,,-,$23.00 ,55,-,,
550000,041651,HOSTA NIGHT BEFORE CHRISTMAS,PRN,+,50,-,-,50,50,403,4/1/2014,403,$6.75 ,10,-,,
160000,028391,HOSTA OLIVE BAILEY LANGDON,PRN,+,22,-,-,22,22,-,,-,$6.75 ,20,-,,
550000,028391,HOSTA OLIVE BAILEY LANGDON,PRN,+,30,20,-,10,10,"2,588",4/1/2014,"3,283",$6.75 ,20,-,,
160000,028392,HOSTA OLIVE BAILEY LANGDON,PRN,+,5,5,-,-,-,816,,816,$13.50 ,-,-,,
160000,028395,HOSTA OLIVE BAILEY LANGDON,PRN,+,48,35,-,13,13,-,,-,$23.00 ,45,-,,
160000,041881,HOSTA PATRIOT,PRN,+,100,-,-,100,-,-,4/1/2014,"1,013",$5.50 ,-,-,,
550000,041881,HOSTA PATRIOT,PRN,+,13,-,-,13,13,306,5/1/2014,"2,928",$5.50 ,10,-,,
160000,041882,HOSTA PATRIOT,PRN,+,15,-,-,15,15,"3,320",,"3,320",$13.50 ,10,-,,
160000,041885,HOSTA PATRIOT,PRN,+,75,25,-,50,50,-,,-,$23.00 ,20,-,,
160000,007015,HOSTA REGAL SPLENDOR,PRN,+,37,37,-,-,-,-,,-,$23.00 ,70,-,,
550000,044671,HOSTA STAINED GLASS PPAF,PRN,+,47,10,-,37,37,144,4/1/2014,144,$6.75 ,10,-,,
160000,083972,HOSTA SUM & SUBSTANCE,PRN,+,6,-,-,6,6,-,,-,$13.50 ,10,-,,
160000,083975,HOSTA SUM & SUBSTANCE,PRN,+,50,25,-,25,25,-,,-,$23.00 ,10,-,,
160000,016301,HOSTA TOKUDAMA FLAVOCIRCINALIS,PRN,+,10,-,-,10,10,-,,-,$6.50 ,-,-,,
160000,041851,HOSTA WIDE BRIM,PRN,+,50,-,-,50,50,"2,477",,"2,477",$5.50 ,-,-,,
550000,041851,HOSTA WIDE BRIM,PRN,+,10,-,-,10,10,"1,149",4/1/2014,"3,595",$5.50 ,10,-,,
160000,041852,HOSTA WIDE BRIM,PRN,+,15,-,-,15,15,21,,21,$13.50 ,15,-,,
170000,074532S,HYD A INVINCE SPIRIT R PP20765,DCS,+,20,-,-,20,-,-,4/15/2014,"2,426",$16.00 ,-,-,,
550000,074532S,HYD A INVINCE SPIRIT R PP20765,DCS,+,15,-,-,15,-,-,5/1/2014,137,$16.00 ,21,-,,
170000,074535,HYD A INVINCE SPIRIT R PP20765,DCS,+,20,-,-,20,-,-,4/15/2014,"2,590",$19.75 ,-,-,,
550000,074535,HYD A INVINCE SPIRIT R PP20765,DCS,+,6,-,-,6,-,-,4/15/2014,152,$19.75 ,6,-,,
550000,077442S,HYD ABRACADABRA TM ORB PP21635,DCS,+,6,-,-,6,6,-,4/1/2014,-,$16.00 ,22,-,,
550000,077445,HYD ABRACADABRA TM ORB PP21635,DCS,+,31,-,-,31,-,-,4/15/2014,199,$22.00 ,5,-,,
550000,077452S,HYD ABRACADABRA TM STR PP21636,DCS,+,3,3,-,-,-,-,,-,$16.00 ,22,-,,
550000,077455,HYD ABRACADABRA TM STR PP21636,DCS,+,31,-,-,31,-,-,4/1/2014,125,$22.00 ,10,-,,
160000,063832,HYD ANG GOLDEN CRANE R,DCS,+,12,10,-,2,2,146,,146,$15.75 ,20,-,,
160000,063835,HYD ANG GOLDEN CRANE R,DCS,+,5,-,-,5,5,-,5/1/2014,-,$23.75 ,5,-,,
170000,041715,HYD ARB ANNABELLE,DCS,+,2,-,-,2,-,-,4/1/2014,-,$20.25 ,15,-,,
160000,074522S,HYD ARB INCREDIBALL R PP20571,DCS,+,5,-,-,5,5,-,,-,$16.00 ,-,-,,
550000,074522S,HYD ARB INCREDIBALL R PP20571,DCS,+,9,-,-,9,-,-,6/1/2014,-,$16.00 ,35,-,,
160000,074525,HYD ARB INCREDIBALL R PP20571,DCS,+,17,-,-,17,17,-,,-,$22.00 ,10,-,,
550000,074525,HYD ARB INCREDIBALL R PP20571,DCS,+,6,-,-,6,-,-,5/1/2014,-,$22.00 ,-,-,,
160000,019212S,HYD ARB WHITE DOME R PP14168,DCS,+,10,-,-,10,10,-,,-,$16.00 ,-,-,,
170000,019212S,HYD ARB WHITE DOME R PP14168,DCS,+,5,-,-,5,-,-,4/1/2014,118,$16.00 ,5,-,,
170000,019215,HYD ARB WHITE DOME R PP14168,DCS,+,42,-,-,42,-,-,4/15/2014,47,$22.00 ,-,-,,
550000,092755,HYD M ENCHANTRESS R PPAF,DCS,+,248,58,-,190,161,-,4/1/2014,-,$22.50 ,5,-,,
170000,017311S,HYD M ENDLESS SUMMER R PP15298,DCS,+,55,50,-,5,5,"12,146",,"12,146",$8.75 ,55,-,,
550000,017311S,HYD M ENDLESS SUMMER R PP15298,DCS,+,300,190,-,110,110,"2,153",4/1/2014,"6,184",$8.75 ,350,-,,
550000,017312S,HYD M ENDLESS SUMMER R PP15298,DCS,+,300,160,-,140,140,"2,460",4/1/2014,"2,460",$15.00 ,155,-,,
170000,042281,HYD MAC BUTTNS'N BOWS R P11405,DCS,+,15,-,-,15,15,721,4/1/2014,721,$6.50 ,-,-,,
160000,074561S,HYD MAC CTYLN TM PARIS PP10906,DCS,+,10,-,-,10,10,-,,-,$9.75 ,10,-,,
170000,074561S,HYD MAC CTYLN TM PARIS PP10906,DCS,+,15,15,-,-,-,-,4/1/2014,-,$9.75 ,15,-,,
550000,074561S,HYD MAC CTYLN TM PARIS PP10906,DCS,+,3,3,-,-,-,-,5/1/2014,-,$9.75 ,10,-,,
160000,074562S,HYD MAC CTYLN TM PARIS PP10906,DCS,+,18,10,-,8,8,-,,-,$16.00 ,10,-,,
170000,074562S,HYD MAC CTYLN TM PARIS PP10906,DCS,+,24,-,-,24,-,-,4/1/2014,-,$16.00 ,25,-,,
550000,074562S,HYD MAC CTYLN TM PARIS PP10906,DCS,+,13,10,-,3,3,-,5/1/2014,-,$16.00 ,32,-,,
160000,074541S,HYD MAC CTYLN TM RIO,DCS,+,10,-,-,10,10,31,,31,$9.75 ,-,-,,
170000,074541S,HYD MAC CTYLN TM RIO,DCS,+,19,19,-,-,-,-,4/1/2014,-,$9.75 ,30,-,,
550000,074541S,HYD MAC CTYLN TM RIO,DCS,+,15,15,-,-,-,-,4/15/2014,-,$9.75 ,30,-,,
160000,074542S,HYD MAC CTYLN TM RIO,DCS,+,32,-,-,32,32,-,,-,$16.00 ,35,-,,
170000,074542S,HYD MAC CTYLN TM RIO,DCS,+,38,-,-,38,-,-,4/15/2014,-,$16.00 ,30,-,,
550000,074542S,HYD MAC CTYLN TM RIO,DCS,+,120,10,-,110,-,-,4/1/2014,13,$16.00 ,48,-,,
160000,074571S,HYD MAC CTYLN TM VENICE P10928,DCS,+,10,-,-,10,10,-,,-,$9.75 ,-,-,,
170000,074571S,HYD MAC CTYLN TM VENICE P10928,DCS,+,24,10,-,14,14,-,,-,$9.75 ,60,-,,
550000,074572S,HYD MAC CTYLN TM VENICE P10928,DCS,+,131,35,-,96,96,96,4/1/2014,96,$16.00 ,20,-,,
550000,041895,HYD MAC LANARTH WHITE,DCS,+,26,-,-,26,-,-,4/1/2014,-,$18.75 ,25,-,,
550000,077461S,HYD MAC LD R BIG EASY PPAF,DCS,+,10,10,-,-,-,298,4/1/2014,"1,572",$9.75 ,-,-,,
170000,077462S,HYD MAC LD R BIG EASY PPAF,DCS,+,6,-,-,6,6,34,4/1/2014,34,$16.00 ,-,-,,
550000,077462S,HYD MAC LD R BIG EASY PPAF,DCS,+,55,10,-,45,45,"2,759",5/1/2014,"2,759",$16.00 ,10,-,,
170000,077465,HYD MAC LD R BIG EASY PPAF,DCS,+,31,10,-,21,21,78,4/1/2014,78,$22.00 ,10,-,,
550000,077465,HYD MAC LD R BIG EASY PPAF,DCS,+,90,20,-,70,30,-,4/1/2014,-,$22.00 ,10,-,,
160000,074592S,HYD MAC LD R MOONLIGHT PP20020,DCS,+,25,-,-,25,25,461,,461,$16.00 ,15,-,,
170000,074592S,HYD MAC LD R MOONLIGHT PP20020,DCS,+,33,-,-,33,33,274,,274,$16.00 ,20,-,,
550000,074592S,HYD MAC LD R MOONLIGHT PP20020,DCS,+,24,15,-,9,9,"8,111",4/1/2014,"8,131",$16.00 ,12,-,,
170000,074595,HYD MAC LD R MOONLIGHT PP20020,DCS,+,55,-,-,55,55,321,,321,$22.00 ,25,-,,
550000,074595,HYD MAC LD R MOONLIGHT PP20020,DCS,+,150,-,-,150,150,"3,024",,"3,024",$22.00 ,11,-,,
160000,074582S,HYD MAC LD R STARLIGHT PP20019,DCS,+,90,24,-,66,66,366,,366,$16.00 ,15,-,,
170000,074582S,HYD MAC LD R STARLIGHT PP20019,DCS,+,15,5,-,10,10,483,,483,$16.00 ,14,-,,
550000,074582S,HYD MAC LD R STARLIGHT PP20019,DCS,+,6,6,-,-,-,402,4/1/2014,402,$16.00 ,-,-,,
160000,074585,HYD MAC LD R STARLIGHT PP20019,DCS,+,6,-,-,6,6,22,,22,$22.00 ,6,-,,
170000,074585,HYD MAC LD R STARLIGHT PP20019,DCS,+,29,-,-,29,6,6,4/1/2014,138,$22.00 ,25,-,,
550000,074585,HYD MAC LD R STARLIGHT PP20019,DCS,+,175,50,-,125,125,"1,109",4/1/2014,"1,109",$22.00 ,105,-,,
550000,015682,HYD MAC MADAME EMILE MOUILLERE,DCS,+,31,10,-,21,21,"1,542",,"1,542",$14.00 ,16,-,,
170000,041921,HYD MAC MARIESII VARIEGATA,DCS,+,11,-,-,11,11,10,,10,$6.50 ,-,-,,
170000,041925,HYD MAC MARIESII VARIEGATA,DCS,+,72,5,-,67,67,-,,-,$18.75 ,27,-,,
170000,041955,HYD MAC MERRITT'S BEAUTY,DCS,+,5,-,-,5,5,-,,-,$18.75 ,-,-,,
160000,038775,HYD MAC MINI PENNY TM PP15744,DCS,+,18,-,-,18,18,-,,-,$22.25 ,-,-,,
170000,038775,HYD MAC MINI PENNY TM PP15744,DCS,+,135,75,-,60,60,-,,-,$22.25 ,75,-,,
550000,038775,HYD MAC MINI PENNY TM PP15744,DCS,+,26,25,-,1,-,-,4/1/2014,-,$22.25 ,70,-,,
550000,041961,HYD MAC NIKKO BLUE,DCS,+,10,-,-,10,10,229,5/15/2014,229,$6.50 ,-,-,,
550000,041962,HYD MAC NIKKO BLUE,DCS,+,16,-,-,16,16,174,6/1/2014,174,$14.00 ,8,-,,
170000,041965,HYD MAC NIKKO BLUE,DCS,+,40,5,-,35,35,"3,516",,"3,516",$18.75 ,-,-,,
550000,041965,HYD MAC NIKKO BLUE,DCS,+,181,25,-,156,156,"1,805",,"1,805",$18.75 ,41,-,,
550000,041967,HYD MAC NIKKO BLUE,DCS,+,48,-,-,48,48,182,4/15/2014,196,$40.00 ,-,-,,
170000,023752,HYD MAC PENNY MAC,DCS,+,7,-,-,7,7,270,,270,$15.00 ,-,-,,
550000,023752,HYD MAC PENNY MAC,DCS,+,31,31,-,-,-,-,4/1/2014,-,$15.00 ,41,-,,
160000,023755,HYD MAC PENNY MAC,DCS,+,6,-,-,6,6,994,,994,$20.25 ,6,-,,
170000,023755,HYD MAC PENNY MAC,DCS,+,55,15,-,40,40,29,,29,$20.25 ,25,-,,
550000,023755,HYD MAC PENNY MAC,DCS,+,182,45,-,137,137,992,4/15/2014,992,$20.25 ,53,-,,
550000,023757,HYD MAC PENNY MAC,DCS,+,10,-,-,10,-,-,4/15/2014,-,$40.00 ,-,-,,
170000,042071,HYD MAC PINK ELF R (PIA),DCS,+,30,-,-,30,30,"1,291",,"1,291",$7.00 ,-,-,,
160000,042072,HYD MAC PINK ELF R (PIA),DCS,+,18,-,-,18,-,-,5/1/2014,-,$15.25 ,-,-,,
170000,042072,HYD MAC PINK ELF R (PIA),DCS,+,467,112,-,355,355,104,,104,$15.25 ,285,-,,
550000,042072,HYD MAC PINK ELF R (PIA),DCS,+,71,15,-,56,-,-,6/15/2014,-,$15.25 ,12,-,,
170000,042075,HYD MAC PINK ELF R (PIA),DCS,+,72,20,-,52,52,-,,-,$20.25 ,41,-,,
170000,041971,HYD MAC PINK N PRETTY R,DCS,+,10,-,-,10,10,"1,170",4/1/2014,"1,170",$6.50 ,-,-,,
170000,041975,HYD MAC PINK N PRETTY R,DCS,+,21,10,-,11,11,164,,164,$19.25 ,6,-,,
170000,041981,HYD MAC RED N PRETTY R,DCS,+,10,-,-,10,10,"2,481",4/1/2014,"2,481",$6.50 ,-,-,,
170000,041985,HYD MAC RED N PRETTY R,DCS,+,31,20,-,11,11,-,,-,$19.25 ,15,-,,
550000,041985,HYD MAC RED N PRETTY R,DCS,+,2,-,-,2,-,-,6/15/2014,-,$19.25 ,-,-,,
550000,007445,HYD MAC VARIEGATA,DCS,+,31,6,-,25,25,108,4/15/2014,108,$18.75 ,10,-,,
170000,042101,HYD MAC WHITE,DCS,+,12,-,-,12,12,46,4/1/2014,46,$6.50 ,20,-,,
170000,042105,HYD MAC WHITE,DCS,+,5,-,-,5,5,21,,21,$18.75 ,-,-,,
550000,042015,HYD MIDNIGHT DUCHESS R PP18282,DCS,+,7,7,-,-,-,-,,-,$20.25 ,21,-,,
160000,042022,HYD PAN ANGEL'S BLUSH R P10751,DCS,+,15,-,-,15,15,"1,395",,"1,395",$15.25 ,-,-,,
160000,042025,HYD PAN ANGEL'S BLUSH R P10751,DCS,+,25,10,-,15,15,"1,218",,"1,218",$20.25 ,10,-,,
170000,080952S,HYD PAN BOBO R PP22782,DCS,+,17,10,-,7,7,-,4/1/2014,-,$16.00 ,-,-,,
550000,080952S,HYD PAN BOBO R PP22782,DCS,+,22,19,-,3,-,-,5/1/2014,-,$16.00 ,40,-,,
550000,024371S,HYD PAN LIMELIGHT PP12874,DCS,+,10,-,-,10,10,55,5/15/2014,55,$9.75 ,-,-,,
550000,024372S,HYD PAN LIMELIGHT PP12874,DCS,+,35,10,-,25,25,"1,044",5/1/2014,"1,044",$16.00 ,10,-,,
160000,024375,HYD PAN LIMELIGHT PP12874,DCS,+,7,-,-,7,7,-,,-,$22.00 ,6,-,,
170000,024375,HYD PAN LIMELIGHT PP12874,DCS,+,5,5,-,-,-,"3,142",4/1/2014,"3,394",$22.00 ,5,-,,
550000,024375,HYD PAN LIMELIGHT PP12874,DCS,+,18,10,-,8,8,147,5/1/2014,147,$22.00 ,20,-,,
160000,029922S,HYD PAN LITTLE LIME PPAF,DCS,+,23,-,-,23,23,-,,-,$16.00 ,-,-,,
170000,029922S,HYD PAN LITTLE LIME PPAF,DCS,+,35,10,-,25,25,370,,370,$16.00 ,25,-,,
550000,029922S,HYD PAN LITTLE LIME PPAF,DCS,+,100,6,-,94,94,115,5/1/2014,115,$16.00 ,11,-,,
170000,074611S,HYD PAN PINKY WINKY TM PP16166,DCS,+,60,30,-,30,30,261,,261,$9.75 ,-,-,,
550000,074612S,HYD PAN PINKY WINKY TM PP16166,DCS,+,13,10,-,3,3,274,4/1/2014,274,$16.00 ,10,-,,
160000,074615,HYD PAN PINKY WINKY TM PP16166,DCS,+,5,5,-,-,-,-,,-,$22.00 ,-,-,,
550000,074615,HYD PAN PINKY WINKY TM PP16166,DCS,+,44,20,-,24,24,13,6/15/2014,13,$22.00 ,15,-,,
550000,074601S,HYD PAN QUICK FIRE R PP16812,DCS,+,10,-,-,10,10,15,,15,$9.75 ,-,-,,
550000,074602S,HYD PAN QUICK FIRE R PP16812,DCS,+,6,6,-,-,-,-,,-,$16.00 ,10,-,,
170000,074605,HYD PAN QUICK FIRE R PP16812,DCS,+,5,-,-,5,5,-,,-,$22.00 ,-,-,,
550000,074605,HYD PAN QUICK FIRE R PP16812,DCS,+,25,-,-,25,25,-,,-,$22.00 ,-,-,,
160000,041945,HYD PAN TARDIVA,DCS,+,11,-,-,11,11,-,,-,$18.75 ,10,-,,
160000,035012,HYD PET MIRANDA,VIN,+,72,-,-,72,-,-,5/1/2014,2,$18.25 ,35,-,,
160000,035015,HYD PET MIRANDA,VIN,+,18,-,-,18,18,5,,5,$27.50 ,-,-,,
160000,041701,HYD PETIOLARIS,VIN,+,46,46,-,-,-,-,,-,$8.00 ,25,-,,
160000,041702,HYD PETIOLARIS,VIN,+,25,25,-,-,-,78,5/1/2014,78,$18.25 ,6,-,,
160000,041705,HYD PETIOLARIS,VIN,+,134,65,-,69,69,-,,-,$27.50 ,129,-,,
160000,041705TE,HYD PETIOLARIS,VIN,+,30,3,-,27,27,-,,-,$55.00 ,18,-,,
160000,041709,HYD PETIOLARIS,VIN,+,40,40,-,-,-,15,,15,$120.00 ,52,-,,
