Loc,Item,Size,Plant Name,Botanical Name,Common Name,Category 2,Category,Zone,Royalty Code,2015 List Price,Condition,Current Specs,Qty Allocated,Min Order Qty,Available         ,Available Later,On,Available Later,On,Available Later,On
CA,047912,#2,STROMANTHE SANG TRIOSTAR,Stromanthe sanguinea 'Triostar'                             ,Triostar Stromanthe                                         ,Sun/shade foliage-groundcover,PRN,10,, 12.25 ,-,"14""S", 14 , 5 , 43 ,     ,          ,     ,          ,     ,          
CA,072211,#1,TABERNAEMONTANA FLORE PLENO,Tabernaemontana divaricata 'Flore Pleno'                    ,Double-Flowering Crape Jasmine                              ,Evergreen trop flower'g shrub,EVS,09,, 7.25 ,-,"8""H-8""S", 17 , 10 , 17 , 17 ,10/01/14  ,     ,          ,     ,          
CA,072215,#5,TABERNAEMONTANA FLORE PLENO,Tabernaemontana divaricata 'Flore Pleno'                    ,Double-Flowering Crape Jasmine                              ,Evergreen trop flower'g shrub,EVS,09,, 23.00 ,,"18""H - 18""S",     , 5 ,     , 23 ,03/01/15  ,     ,          ,     ,          
CA,012541,#1,TECOMA STANS GOLD STAR,Tecoma stans 'Lonesp'                                       ,Gold Star™  Esperanza,Evergreen sumr flower'g shrub,EVS,09,, 6.00 ,BUDS,"10""H-8""S", 20 , 10 , 20 ,     ,          ,     ,          ,     ,          
CA,072551,#1,TECOMARIA CAPENSIS,Tecomaria capensis                                          ,Orange Cape Honeysuckle                                     ,Temperate vine,VIN,09,, 7.50 ,-,"10""H-8""S",     , 10 , 236 ,     ,          ,     ,          ,     ,          
CA,072741,#1,TEUCRIUM FRUTICANS AZUREUM,Teucrium fruticans 'Azureum'                                ,Azure Bush Germander                                        ,Evergreen trop flower'g shrub,EVS,08,, 6.00 ,-,"8""H - 10""S", 15 , 10 ,     , 15 ,02/01/15  ,     ,          ,     ,          
CA,072742,#2,TEUCRIUM FRUTICANS AZUREUM,Teucrium fruticans 'Azureum'                                ,Azure Bush Germander                                        ,Evergreen trop flower'g shrub,EVS,08,, 14.50 ,-,"12""H - 10""S *", 10 , 5 ,     , 10 ,04/01/15  ,     ,          ,     ,          
CA,022142,#2 STAKED,THUNBERGIA AL BLUSHING SUSIE,Thunbergia alata 'Blushing Susie'                           ,Blushing Susie Black-Eyed Susan Vine                        ,Tropical flowering vine,VIN,10,, 17.00 ,BUDS & BLOOMS,"30""H",     , 5 ,     , 45 ,12/25/14  ,     ,          ,     ,          
CA,039751,#1,TIBOUCHINA LEPIDOTA,Tibouchina lepidota                                         ,Glory Bush                                                  ,Evergreen trop flower'g shrub,EVS,10,LLF, 7.25 ,-,"8""H-8""S",     , 10 ,     , 116 ,04/01/15  ,     ,          ,     ,          
CA,039755,#5,TIBOUCHINA LEPIDOTA,Tibouchina lepidota                                         ,Glory Bush                                                  ,Evergreen trop flower'g shrub,EVS,10,LLF, 23.00 ,-,"16""H-16""S",     , 5 ,     , 19 ,03/01/15  , 19 ,04/01/15  ,     ,          
CA,039755PT,#5 PATIO TREE,TIBOUCHINA LEPIDOTA,Tibouchina lepidota                                         ,Glory Bush                                                  ,Evergreen trop flower'g shrub,EVS,10,LLF, 40.00 ,,"15""S",     , 2 ,     , 67 ,03/01/15  ,     ,          ,     ,          
CA,070051,#1 BUSH,TRACH JASMINOIDES,Trachelospermum jasminoides                                 ,Star Jasmine                                                ,Temperate vine,VIN,08,, 6.00 ,-,"10""H - 10""S", 51 , 10 ,     , 236 ,04/01/15  ,     ,          ,     ,          
CA,070055,#5 BUSH,TRACH JASMINOIDES,Trachelospermum jasminoides                                 ,Star Jasmine                                                ,Temperate vine,VIN,08,, 19.75 ,-,"14""H - 15""S", 22 , 5 , 22 ,     ,          ,     ,          ,     ,          
CA,070055ES,#5 ESPALIER,TRACH JASMINOIDES,Trachelospermum jasminoides                                 ,Star Jasmine                                                ,Temperate vine,VIN,08,, 59.00 ,-,"36""H - 42""S",     , 2 , 156 , 240 ,04/01/15  ,     ,          ,     ,          
CA,070055ST,#5 STAKED,TRACH JASMINOIDES,Trachelospermum jasminoides                                 ,Star Jasmine                                                ,Temperate vine,VIN,08,, 23.50 ,-,"36""H", 88 , 5 ,     , 88 ,11/25/14  ,     ,          ,     ,          
CA,413401,#1 STAKED,VIGNA CARA THOMAS JEFFERSON,Vigna caracalla 'Thomas Jefferson'                          ,Fragrant Snail Vine                                         ,Temperate vine,VIN,10,, 7.25 ,-,"24""H", 42 , 10 , 511 , 511 ,03/01/15  ,     ,          ,     ,          
CA,413405,#5 STAKED,VIGNA CARA THOMAS JEFFERSON,Vigna caracalla 'Thomas Jefferson'                          ,Fragrant Snail Vine                                         ,Temperate vine,VIN,10,, 25.00 ,BUDS & BLOOMS,"48""H",     , 5 , 174 , 190 ,04/01/15  ,     ,          ,     ,          
CA,076191,#1,VITEX TRI PURPUREA,Vitex trifolia 'Purpurea'                                   ,Arabian Lilac                                               ,Deciduous sumr flower'g shrub,DCS,09,, 6.50 ,-,"13""H-10""S",     , 10 ,     , 54 ,03/01/15  , 54 ,04/01/15  ,     ,          
CA,076195,#5,VITEX TRI PURPUREA,Vitex trifolia 'Purpurea'                                   ,Arabian Lilac                                               ,Deciduous sumr flower'g shrub,DCS,09,, 21.50 ,-,"16""H-14""S",     , 5 , 331 , 331 ,04/01/15  ,     ,          ,     ,          
CA,076951,#1,XYLOSMA CONGESTUM,Xylosma congestum                                           ,Shiny Xylosma                                               ,Evergreen large shrub/hedge,EVS,08,, 7.25 ,-,"8""H - 6""S",     , 10 ,     , 119 ,11/15/14  ,     ,          ,     ,          
CA,056011,#1,ZAUSCHNERIA CAL GHOSTLY RED,Zauschneria californica 'Ghostly Red' (syn. Epilobium canum),Ghostly Red California Fuchsia                              ,Mid spring interm. flowering,PRN,08,, 5.75 ,-,"8""S", 17 , 10 ,     , 199 ,03/01/15  ,     ,          ,     ,          
CA,054872,#2,ZAUSCHNERIA ROUTE 66,Zauschneria californica 'Route 66' (syn. Epilobium canum)   ,Route 66 California Fuchsia                                 ,Mid spring interm. flowering,PRN,08,, 12.25 ,BUDS,"12""H - 10""S", 8 , 5 , 286 ,     ,          ,     ,          ,     ,          
